No, I can't help you	Ні, я не можу тобі допомогти
Any luck with a _phantom fish_, %s? You may want to try searching for it in one of the local pools.	Є успіхи з _примарною рибою_, %s? Спробуй пошукати її в одній із тутешніх водойм.
As you try to read the sign it bursts into greenish flames.	Щойно ти намагаєшся прочитати напис, табличка спалахує зеленкуватим полум'ям.
You can spend your gold in shops on deeper levels of the dungeon. The first one is on the 6th level.	Золото можна витрачати в крамницях на глибших рівнях підземелля. Перша з них — на 6-му рівні.
If you are burning, you can't put out the fire in the water while levitating.	Якщо ти гориш, то не зможеш згасити полум'я у воді, доки левітуєш.
Weapons and armors deteriorate faster than wands and rings, but there are more ways to fix them.	Зброя й обладунки зношуються швидше за палички та каблучки, зате полагодити їх можна більшою кількістю способів.
The only way to obtain a Scroll of Wipe Out is to receive it as a gift from the dungeon spirits.	Єдиний спосіб отримати Сувій Винищення — заслужити його як дарунок від духів підземелля.
Choose language	Виберіть мову
Key bindings	Призначення клавіш
Switch to fullscreen	Перейти на весь екран
Switch to windowed	Перейти у віконний режим
Reset To Defaults	Відновити типові
<None>	<Немає>
Press a key for "%s", or press %s to remove the binding.	Натисніть клавішу для «%s» або %s, щоб видалити призначення.
Hero Info	Відомості про героя
Wait	Чекати
Search	Шукати
Examine cell	Оглянути клітинку
Resume motion	Продовжити рух
Backpack	Рюкзак
Quickslot	Швидкий слот
Attack	Атакувати
Visible Enemies	Видимі вороги
Zoom In	Наблизити
Zoom Out	Віддалити
Move North	Рух на північ
Move South	Рух на південь
Move West	Рух на захід
Move East	Рух на схід
Move NW	Рух на ПнЗ
Move NE	Рух на ПнС
Move SW	Рух на ПдЗ
Move SE	Рух на ПдС
Current Cell	Поточна клітинка
Pixel Dungeon	Pixel Dungeon
Code & graphics: Watabou\nMusic: Cube_Code\n\nThis game is inspired by Brian Walker's Brogue. Try it on Windows, Mac OS or Linux - it's awesome! ;)\n\nPlease visit official website for additional info:	Код і графіка: Watabou\nМузика: Cube_Code\n\nЦю гру створено під впливом Brogue Браяна Вокера. Спробуйте її на Windows, Mac OS або Linux — вона чудова! ;)\n\nДокладнішу інформацію шукайте на офіційному сайті:
pixeldungeon.watabou.ru	pixeldungeon.watabou.ru
Languages Create: rodriformiga	Локалізація: rodriformiga
rodriformiga@gmail.com	rodriformiga@gmail.com
%1$s hit %2$s	%1$s влучає в %2$s
%1$s defeated %2$s	%1$s перемагає %2$s
Languages	Мови
You can barely see this tiny translucent fish in the air. In the water it becomes effectively invisible.	Цю крихітну напівпрозору рибку ледве видно навіть у повітрі. У воді вона стає практично невидимою.
You can only wear two rings at a time. Unequip one of your equipped rings.	Одночасно можна носити лише дві каблучки. Зніміть одну з уже споряджених.
This scroll is able to imbue a weapon or an armor with a random enchantment, granting it a special power.	Цей сувій може накласти випадкові чари на зброю або обладунок, наділивши їх особливою силою.
Read this scroll to unleash the wrath of the dungeon spirits, killing everything on the current level. Well, almost everything. Some of the more powerful creatures may be not affected.	Прочитайте цей сувій, щоб вивільнити лють духів підземелля й знищити все на поточному рівні. Ну, майже все: на деяких могутніх істот він може не подіяти.
This utility wand can be used to grab objects from a distance and to switch places with enemies. Waves of magic force radiated from it will affect all cells on their way triggering traps, trampling high vegetation, opening closed doors and closing open ones.	Цей корисний жезл дає змогу притягувати предмети здалеку й мінятися місцями з ворогами. Хвилі магічної сили впливають на всі клітинки на своєму шляху: активують пастки, витоптують високу рослинність, відчиняють зачинені двері та зачиняють відчинені.
broken %1$s :%2$d	зламаний %1$s :%2$d
a broken	зламаний
%1$s: "%2$s"	%1$s: «%2$s»
This creature resembles the sad ghost, but it swirls with darkness. Its face bears an expression of despair.	Ця істота схожа на сумного привида, але довкола неї вирує пітьма. На її обличчі застиг відчай.
Hello adventurer... Once I was like you - strong and confident... And now I'm dead... But I can't leave this place, as I am bound by a horrid curse... Please... Help me... _Destroy the curse_...	Вітаю, мандрівнику... Колись я був таким, як ти: сильним і впевненим... А тепер я мертвий... Та не можу покинути це місце, бо мене тримає жахливе прокляття... Будь ласка... Допоможи мені... _Знищ прокляття_...
Thank you, %s! The curse is broken and I can finally rest... Please take one of these items, maybe they will be useful to you in your journey...	Дякую, %s! Прокляття зруйновано, і тепер я нарешті можу спочити... Візьми один із цих предметів — можливо, він стане в пригоді у твоїй подорожі...
Oh, what a pleasant surprise to meet a decent person in such place! I came here for a rare ingredient - a _phantom fish_. You can catch it with your bare hands, but it's very hard to notice in the water. Being a magic user, I'm quite able to defend myself against local monsters, but I'm getting lost in no time, it's very embarrassing. Probably you could help me? I would be happy to pay for your service with one of my best wands.	О, яка приємна несподіванка — зустріти порядну людину в такому місці! Я прийшов сюди по рідкісний складник — _примарну рибу_. Її можна зловити голими руками, але у воді майже неможливо помітити. Як маг, я цілком здатен захиститися від місцевих чудовиськ, та постійно гублюся — це дуже ніяково. Можливо, ти мені допоможеш? За послугу я охоче віддам один зі своїх найкращих жезлів.
1	1
