If you are burning, you can't put out the fire in the water while levitating.	Jika sedang terbakar, kau tak bisa memadamkan api di air saat melayang.
Weapons and armors deteriorate faster than wands and rings, but there are more ways to fix them.	Senjata dan zirah lebih cepat aus daripada tongkat dan cincin, tetapi ada lebih banyak cara untuk memperbaikinya.
The only way to obtain a Scroll of Wipe Out is to receive it as a gift from the dungeon spirits.	Satu-satunya cara memperoleh Gulungan Pemusnahan adalah menerimanya sebagai hadiah dari roh-roh ruang bawah tanah.
Choose language	Pilih bahasa
Key bindings	Pemetaan tombol
Switch to fullscreen	Beralih ke layar penuh
Switch to windowed	Beralih ke mode jendela
Reset To Defaults	Kembalikan bawaan
<None>	<Tidak ada>
Press a key for "%s", or press %s to remove the binding.	Tekan tombol untuk "%s", atau tekan %s untuk menghapus pemetaan.
Hero Info	Info pahlawan
Wait	Tunggu
Search	Cari
Examine cell	Periksa petak
Resume motion	Lanjutkan gerak
Backpack	Ransel
Quickslot	Slot cepat
Attack	Serang
Visible Enemies	Musuh terlihat
Zoom In	Perbesar
Zoom Out	Perkecil
Move North	Bergerak ke utara
Move South	Bergerak ke selatan
Move West	Bergerak ke barat
Move East	Bergerak ke timur
Move NW	Bergerak ke barat laut
Move NE	Bergerak ke timur laut
Move SW	Bergerak ke barat daya
Move SE	Bergerak ke tenggara
Current Cell	Petak saat ini
Pixel Dungeon	Pixel Dungeon
Code & graphics: Watabou\nMusic: Cube_Code\n\nThis game is inspired by Brian Walker's Brogue. Try it on Windows, Mac OS or Linux - it's awesome! ;)\n\nPlease visit official website for additional info:	Kode & grafis: Watabou\nMusik: Cube_Code\n\nGame ini terinspirasi oleh Brogue karya Brian Walker. Cobalah di Windows, Mac OS, atau Linux - game itu luar biasa! ;)\n\nKunjungi situs resmi untuk informasi lebih lanjut:
pixeldungeon.watabou.ru	pixeldungeon.watabou.ru
Languages Create: rodriformiga	Lokalisasi: rodriformiga
rodriformiga@gmail.com	rodriformiga@gmail.com
Languages	Bahasa
You can barely see this tiny translucent fish in the air. In the water it becomes effectively invisible.	Ikan kecil tembus pandang ini nyaris tak terlihat di udara. Di dalam air, ikan ini benar-benar tak kasatmata.
You can only wear two rings at a time. Unequip one of your equipped rings.	Kamu hanya bisa memakai dua cincin sekaligus. Lepaskan salah satu cincin yang sedang dipakai.
This scroll is able to imbue a weapon or an armor with a random enchantment, granting it a special power.	Gulungan ini dapat menanamkan sihir acak pada senjata atau zirah, memberinya kekuatan khusus.
Read this scroll to unleash the wrath of the dungeon spirits, killing everything on the current level. Well, almost everything. Some of the more powerful creatures may be not affected.	Baca gulungan ini untuk melepaskan murka roh-roh dungeon dan membunuh semua yang ada di lantai ini. Yah, hampir semuanya. Beberapa makhluk yang lebih kuat mungkin tidak terpengaruh.
This utility wand can be used to grab objects from a distance and to switch places with enemies. Waves of magic force radiated from it will affect all cells on their way triggering traps, trampling high vegetation, opening closed doors and closing open ones.	Tongkat serbaguna ini dapat mengambil benda dari kejauhan dan bertukar tempat dengan musuh. Gelombang tenaga sihirnya memengaruhi setiap petak yang dilalui: memicu jebakan, meratakan rerumputan tinggi, membuka pintu tertutup, dan menutup pintu yang terbuka.
broken %1$s :%2$d	%1$s rusak :%2$d
a broken	yang rusak
%1$s: "%2$s"	%1$s: "%2$s"
This creature resembles the sad ghost, but it swirls with darkness. Its face bears an expression of despair.	Makhluk ini menyerupai hantu sedih, tetapi berpusar dalam kegelapan. Wajahnya menampakkan keputusasaan.
Hello adventurer... Once I was like you - strong and confident... And now I'm dead... But I can't leave this place, as I am bound by a horrid curse... Please... Help me... _Destroy the curse_...	Halo, petualang... Dahulu aku sepertimu, kuat dan penuh keyakinan... Kini aku mati... Namun aku tak bisa meninggalkan tempat ini karena terikat kutukan mengerikan... Kumohon... Tolong aku... _Hancurkan kutukannya_...
Thank you, %s! The curse is broken and I can finally rest... Please take one of these items, maybe they will be useful to you in your journey...	Terima kasih, %s! Kutukannya telah hancur dan akhirnya aku bisa beristirahat... Ambillah salah satu benda ini, mungkin akan berguna dalam perjalananmu...
Oh, what a pleasant surprise to meet a decent person in such place! I came here for a rare ingredient - a _phantom fish_. You can catch it with your bare hands, but it's very hard to notice in the water. Being a magic user, I'm quite able to defend myself against local monsters, but I'm getting lost in no time, it's very embarrassing. Probably you could help me? I would be happy to pay for your service with one of my best wands.	Oh, sungguh menyenangkan bertemu orang baik di tempat seperti ini! Aku datang mencari bahan langka: seekor _ikan hantu_. Ikan itu bisa ditangkap dengan tangan kosong, tetapi sangat sulit terlihat di dalam air. Sebagai pengguna sihir aku mampu melindungi diri dari monster di sini, tetapi sebentar saja sudah tersesat - sungguh memalukan. Maukah kamu membantuku? Aku akan senang membayar jasamu dengan salah satu tongkat terbaikku.
1	1
As you take a sip, you feel something changing inside you.	Saat meneguknya, Anda merasakan sesuatu berubah di dalam diri Anda.
Disguised as a %s	Menyamar sebagai %s
You merged two wands into one %s.	Anda menggabungkan dua tongkat sihir menjadi satu %s.
Select a wand to merge	Pilih tongkat sihir untuk digabungkan
ERROR	GALAT
smth	sesuatu
lloyd's beacon	suar Lloyd
Dreamweed	rumput mimpi
Fadeleaf	daun pudar
Firebloom	bunga api
Icecap	tudung es
Sorrowmoss	lumut duka
Sungrass	rumput surya
crimson	merah tua
azure	biru langit
charcoal	arang
ivory	gading
amber	ambar
bistre	cokelat jelaga
willow	dedalu
birch	betula
curare dart	damak kurare
dart	damak
succubus	sukubus
Pedestal	Tumpuan
yew	tis
glaive	pedang galah
holly	kayu holly
rowan	kayu rowan
Games played: 	Permainan dimainkan:
A successful attack with a melee weapon allows the _Gladiator_ to start a combo, in which every next successful hit inflicts more damage.	Serangan jarak dekat yang berhasil membuat _Gladiator_ memulai kombo; setiap serangan berikutnya yang mengenai sasaran akan menghasilkan kerusakan lebih besar.
The more enemies surround the _Berserker_, the faster he performs his attacks. When severely wounded, the _Berserker_ enters a state of wild fury significantly increasing his damage output.	Semakin banyak musuh yang mengepung _Berserker_, semakin cepat ia menyerang. Saat terluka parah, _Berserker_ mengamuk liar dan menghasilkan jauh lebih banyak kerusakan.
The caves, which stretch down under the abandoned prison, are sparsely populated. They lie too deep to be exploited by the City and they are too poor in minerals to interest the dwarves. In the past there was a trade outpost somewhere here on the route between these two states, but it has perished since the decline of Dwarven Metropolis. Only omnipresent gnolls and subterranean animals dwell here now.	Gua-gua yang membentang di bawah penjara terbengkalai ini jarang dihuni. Letaknya terlalu dalam untuk dimanfaatkan Kota dan terlalu miskin mineral untuk menarik minat para kurcaci. Dahulu pernah ada pos dagang di jalur antara kedua kerajaan, tetapi pos itu lenyap seiring kemunduran Metropolis Kurcaci. Kini hanya para gnoll dan hewan bawah tanah yang berkeliaran di sini.
15 monsters killed at nighttime	15 monster dibunuh pada malam hari
That food tasted ok.	Rasanya lumayan.
Paralysed	Lumpuh
Terror	Ketakutan
As you take a sip, you feel the knowledge pours into your mind. Now you know everything about your equipped items. Also you sense all items on the level and know all its secrets.	Saat meneguk airnya, kamu merasakan pengetahuan mengalir ke dalam pikiranmu. Kini kamu mengetahui segala hal tentang perlengkapanmu. Kamu juga dapat merasakan semua benda di lantai ini dan mengetahui seluruh rahasianya.
Power of knowledge radiates from the water of this well. Take a sip from it to reveal all secrets of equipped items.	Kekuatan pengetahuan memancar dari air sumur ini. Minumlah seteguk untuk mengungkap semua rahasia perlengkapanmu.
Tome of Remastery	Buku Penguasaan Ulang
Wand of Blink	Tongkat Kedip
your %s certainly looks better now	%s milikmu jelas terlihat lebih baik sekarang
Buffs	Efek
Upon touching a Dreamweed it secretes a glittering cloud of confusing gas.	Saat disentuh, rumput mimpi mengeluarkan awan berkilau berisi gas yang membingungkan.
Touching a Fadeleaf will teleport any creature to a random place on the current level.	Menyentuh daun pudar akan memindahkan makhluk mana pun ke tempat acak di lantai saat ini.
When something touches a Firebloom, it bursts into flames.	Saat sesuatu menyentuh bunga api, bunga itu akan berkobar.
Upon touching an Icecap excretes a pollen, which freezes everything in its vicinity.	Saat disentuh, tudung es mengeluarkan serbuk sari yang membekukan segala sesuatu di sekitarnya.
A Sorrowmoss is a flower (not a moss) with razor-sharp petals, coated with a deadly venom.	Lumut duka adalah bunga (bukan lumut) dengan kelopak setajam pisau yang dilapisi racun mematikan.
Sungrass is renowned for its sap's healing properties.	Rumput surya terkenal karena getahnya yang berkhasiat menyembuhkan.
Strong magic aura of this place prevents you from using the lloyd's beacon!	Aura sihir kuat di tempat ini mencegahmu menggunakan suar Lloyd!
Psychic aura of neighboring creatures doesn't allow you to use the lloyd's beacon at this moment.	Aura psikis makhluk di sekitar membuatmu tidak dapat menggunakan suar Lloyd saat ini.
The lloyd's beacon is successfully set at your current location, now you can return here anytime.	Suar Lloyd berhasil dipasang di lokasimu saat ini; sekarang kamu dapat kembali ke sini kapan saja.
Oh, what a pleasant surprise to meet a decent person in such place! I came here for a rare ingredient - a _Rotberry seed_. Being a magic user, I'm quite able to defend myself against local monsters, but I'm getting lost in no time, it's very embarrassing. Probably you could help me? I would be happy to pay for your service with one of my best wands.	Oh, sungguh menyenangkan bertemu orang baik di tempat seperti ini! Aku datang mencari bahan langka: _benih murbei_. Sebagai pengguna sihir, aku cukup mampu melindungi diri dari monster setempat, tetapi aku selalu cepat tersesat - sungguh memalukan. Maukah kamu membantuku? Aku akan dengan senang hati membayar jasamu dengan salah satu tongkat terbaikku.
Any luck with a _Rotberry seed_, %s? No? Don't worry, I'm not in a hurry.	Bagaimana hasil pencarian _benih murbei_, %s? Belum? Jangan khawatir, aku tidak terburu-buru.
Welcome to the level %d of Telegram Pixel Dungeon!	Selamat datang di lantai %d Telegram Pixel Dungeon!
Welcome back to the level %d of Telegram Pixel Dungeon!	Selamat datang kembali di lantai %d Telegram Pixel Dungeon!
One does not simply leave Telegram Pixel Dungeon.	Tidak semudah itu meninggalkan Telegram Pixel Dungeon.
\n\nThis beacon was set somewhere on the level %d of Telegram Pixel Dungeon.	\n\nSuar ini dipasang di suatu tempat pada lantai %d Telegram Pixel Dungeon.
