You can spend your gold in shops on deeper levels of the dungeon. The first one is on the 6th level.	你可以在地牢深处的商店里花费金币。第一家商店位于第6层。
If you are burning, you can't put out the fire in the water while levitating.	燃烧时若处于漂浮状态，就无法用水灭火。
Weapons and armors deteriorate faster than wands and rings, but there are more ways to fix them.	武器和护甲比法杖与戒指损耗得更快，不过修复它们的方法也更多。
The only way to obtain a Scroll of Wipe Out is to receive it as a gift from the dungeon spirits.	获得灭绝卷轴的唯一方法，是接受地牢之灵的馈赠。
Choose language	选择语言
Key bindings	按键设置
Switch to fullscreen	切换至全屏
Switch to windowed	切换至窗口模式
Reset To Defaults	恢复默认设置
<None>	<无>
Press a key for "%s", or press %s to remove the binding.	请为“%s”按下一个按键，或按%s移除绑定。
Hero Info	英雄信息
Wait	等待
Search	搜索
Examine cell	查看格子
Resume motion	继续移动
Backpack	背包
Quickslot	快捷栏
Attack	攻击
Visible Enemies	可见敌人
Zoom In	放大
Zoom Out	缩小
Move North	向北移动
Move South	向南移动
Move West	向西移动
Move East	向东移动
Move NW	向西北移动
Move NE	向东北移动
Move SW	向西南移动
Move SE	向东南移动
Current Cell	当前格子
Pixel Dungeon	Pixel Dungeon
Code & graphics: Watabou\nMusic: Cube_Code\n\nThis game is inspired by Brian Walker's Brogue. Try it on Windows, Mac OS or Linux - it's awesome! ;)\n\nPlease visit official website for additional info:	代码与美术：Watabou\n音乐：Cube_Code\n\n本游戏受到 Brian Walker 的 Brogue 启发。你可以在 Windows、Mac OS 或 Linux 上体验它，真的很棒！ ;)\n\n更多信息请访问官方网站：
pixeldungeon.watabou.ru	pixeldungeon.watabou.ru
Languages Create: rodriformiga	本地化：rodriformiga
rodriformiga@gmail.com	rodriformiga@gmail.com
Languages	语言
You can barely see this tiny translucent fish in the air. In the water it becomes effectively invisible.	这条半透明的小鱼在空气中都很难看清，到了水里更是几乎完全隐形。
You can only wear two rings at a time. Unequip one of your equipped rings.	你一次只能佩戴两枚戒指。先取下一枚已装备的戒指。
This scroll is able to imbue a weapon or an armor with a random enchantment, granting it a special power.	这张卷轴能为武器或护甲附加一种随机魔法，赋予其特殊力量。
Read this scroll to unleash the wrath of the dungeon spirits, killing everything on the current level. Well, almost everything. Some of the more powerful creatures may be not affected.	阅读这张卷轴即可释放地牢众灵的怒火，杀死当前楼层的一切。好吧，是几乎一切——某些更强大的生物可能不受影响。
This utility wand can be used to grab objects from a distance and to switch places with enemies. Waves of magic force radiated from it will affect all cells on their way triggering traps, trampling high vegetation, opening closed doors and closing open ones.	这根实用的魔杖可以隔空抓取物品，也能与敌人交换位置。它释放的魔力波会影响沿途所有格子：触发陷阱、踏平高草、打开关着的门，并关上敞开的门。
broken %1$s :%2$d	损坏的%1$s：%2$d
a broken	损坏的
%1$s: "%2$s"	%1$s：“%2$s”
This creature resembles the sad ghost, but it swirls with darkness. Its face bears an expression of despair.	这个生物看起来像悲伤幽灵，但周身翻涌着黑暗。它的脸上写满了绝望。
Hello adventurer... Once I was like you - strong and confident... And now I'm dead... But I can't leave this place, as I am bound by a horrid curse... Please... Help me... _Destroy the curse_...	你好，冒险者……我也曾像你一样强大而自信……可如今我已经死了……一条可怕的诅咒把我束缚在这里，无法离开……求你……帮帮我……_摧毁这个诅咒_……
Thank you, %s! The curse is broken and I can finally rest... Please take one of these items, maybe they will be useful to you in your journey...	谢谢你，%s！诅咒终于被打破，我也能安息了……请从这些物品中挑一件带走吧，也许它能在旅途中帮到你……
Oh, what a pleasant surprise to meet a decent person in such place! I came here for a rare ingredient - a _phantom fish_. You can catch it with your bare hands, but it's very hard to notice in the water. Being a magic user, I'm quite able to defend myself against local monsters, but I'm getting lost in no time, it's very embarrassing. Probably you could help me? I would be happy to pay for your service with one of my best wands.	哦，真没想到能在这种地方遇见一位正派人！我来这里是为了寻找一种稀有材料——_幻影鱼_。它可以徒手抓住，但在水中极难发现。身为法师，我对付本地怪物倒不成问题，可我总是很快迷路，实在难为情。你愿意帮我吗？我很乐意拿一根最好的魔杖作为报酬。
1	1
As you take a sip, you feel something changing inside you.	喝下一口后，你感觉体内有什么正在发生变化。
Disguised as a %s	变装成%s
You merged two wands into one %s.	你将两根法杖融合成了%s。
Select a wand to merge	选择一根要融合的法杖
Games played: 	已玩局数：
