When eaten, any piece of food restores 1 charge for all wands in the inventory.	Quando ingerido, qualquer pedaço de comida recupera 1 carga de todas as varinhas no inventário.
Mages can use wands as a melee weapon.	Magos podem usar varinhas como uma arma de combate.
Scrolls of Identify are identified from the beginning.	Pergaminhos de Identificação são identificados desde o início.
Rogues start with a Ring of Shadows+1.	Ladrões começam com um Anel de Sombras +1.
Rogues identify a type of a ring on equipping it.	Ladrões podem identificar um anel ao equipa-lo.
Rogues are proficient with light armor, dodging better while wearing one.	Ladrões estão acostumados com armaduras leves, esquivando-se melhor, quando vestem armadura.
Rogues are proficient in detecting hidden doors and traps.	Ladrões são peritos na detecção de portas e armadilhas escondidas.
Rogues can go without food longer.	Ladrões podem ficar sem comida por mais tempo.
Scrolls of Magic Mapping are identified from the beginning.	Pergaminhos de Mapeamento de Magia são identificados desde o início.
Huntresses start with 15 points of Health.	Caçadoras começam com 15 pontos de vida.
Huntresses start with a unique upgradeable boomerang.	Caçadoras começam com um Bumerangue, mas ele é atualizável.
Huntresses are proficient with missile weapons and get a damage bonus for excessive strength when using them.	Caçadoras são peritas em armas de arremesso, e tem bônus de ataque quando usadas.
Huntresses gain more health from dewdrops.	Caçadoras ganham mais vida a partir de gotas de orvalho.
Huntresses sense neighboring monsters even if they are hidden behind obstacles.	Caçadoras podem sentir monstros por perto, mesmo que eles estejam escondidos atrás de obstáculos.
gladiator	gladiador
berserker	fúria
When severely wounded, the _Berserker_ enters a state of wild fury significantly increasing his damage output.	Quando gravemente ferido, o _Fúria_ entra em um estado de fúria selvagem aumentando significativamente seu potencial de dano.
warlock	bruxo
After killing an enemy the _Warlock_ consumes its soul. It heals his wounds and satisfies his hunger.	Depois de matar um inimigo o _Bruxo_ consome a sua alma. Ele cura as feridas e preenche sua fome.
battlemage	mago lutador
When fighting with a wand in his hands, the _Battlemage_ inflicts additional damage depending on the current number of charges. Every successful hit restores 1 charge to this wand.	Ao lutar com uma varinha, o _Mago Lutador_ causa dano adicional, dependendo do número atual de cargas. Cada ataque bem sucedido restaura 1 carga para esta varinha.
assassin	assassino
When performing a surprise attack, the _Assassin_ inflicts additional damage to his target.	Ao realizar um ataque surpresa, o _Assassino_ inflige danos adicionais ao seu alvo.
freerunner	corredor
The _Freerunner_ can move almost twice faster, than most of the monsters. When he is running, the Freerunner is much harder to hit. For that he must be unencumbered and not starving.	O _Corredor_ pode se mover quase duas vezes mais rápido do que a maioria dos monstros. Quando ele estiver em correndo, é muito mais difícil de acertá-lo. Para isso, ele deve estar livre e não ficar com fome.
sniper	atirador
_Snipers_ are able to detect weak points in an enemy's armor, effectively ignoring it when using a missile weapon.	_Atirador_ é capaz de detectar pontos fracos na armadura de um inimigo mais efetivamente quando estiver usando uma arma de mísseis.
warden	guarda
Having a strong connection with forces of nature gives _Wardens_ an ability to gather dewdrops and seeds from plants. Also trampling a high grass grants them a temporary armor buff.	Tendo uma forte ligação com as forças da natureza o _Guarda_ tem uma capacidade de conseguir gotas de orvalho e sementes de plantas. Também, pisar em grama alta concede um escudo temporário.
Badge endorsed: %s	Medalha: %s
New super badge: %s	Nova super medalha: %s
New badge: %s	Nova medalha: %s
10 enemies slain	10 inimigos mortos
50 enemies slain	50 inimigos mortos
150 enemies slain	150 inimigos mortos
250 enemies slain	250 inimigos mortos
100 gold collected	100 ouro coletado
500 gold collected	500 ouro coletado
2500 gold collected	2500 ouro coletado
7500 gold collected	7500 ouro coletado
Level 6 reached	Level 6 conquistado
Level 12 reached	Level 12 conquistado
Level 18 reached	Level 18 conquistado
Level 24 reached	Level 24 conquistado
All potions identified	Todas as Poções identificadas
All scrolls identified	Todos os Pergaminhos identificados
All rings identified	Todos os anéis identificados
All wands identified	Todas as varinhas identificadas
All potions, scrolls, rings & wands identified	Todas as Poções, Pergaminhos, Anéis & Varinhas identificados
All bags bought	Todos os compartimentos comprados
Death from fire	Morto pelo Fogo
Death from poison	Morto por Envenenamento
Death from toxic gas	Morto por Gás Tóxico
Death from hunger	Morto de Fome
Death from an enchantment	Morto por Encantamento
Death from falling down	Morto por Cair
Death from fire, poison, toxic gas & hunger	Morto por Fogo, Envenenamento, Gás Tóxico & Fome
1st boss slain	1º chefe foi morto
2nd boss slain	2º chefe foi morto
3rd boss slain	3º chefe foi morto
4th boss slain	4º chefe foi morto
1st boss slain by Warrior, Mage, Rogue & Huntress	1º chefe foi morto por Guerreiro, Mago, Ladrão & Caçadora
3rd boss slain by Gladiator, Berserker, Warlock, Battlemage, Freerunner, Assassin, Sniper & Warden	3º chefe foi morto por Guerreiro, Fúria, Bruxo, Mago, Corredor, Atirador & Guarda.
Ring of Haggler obtained	Anel da Barganha adquirido
Ring of Thorns obtained	Anel de Espinhos adquirido
13 points of Strength attained	13 pontos de Força adquiridos
15 points of Strength attained	15 pontos de Força adquiridos
17 points of Strength attained	17 pontos de Força adquiridos
19 points of Strength attained	19 pontos de Força adquiridos
10 pieces of food eaten	10 pedaços de comida comidos
20 pieces of food eaten	20 pedaços de comida comidos
30 pieces of food eaten	30 pedaços de comida comidos
40 pieces of food eaten	40 pedaços de comida comidos
Item of level 3 acquired	Item de Level 3 adquirido
Item of level 6 acquired	Item de Level 6 adquirido
Item of level 9 acquired	Item de Level 9 adquirido
Item of level 12 acquired	Item de Level 12 adquirido
All rare monsters slain	Todos os monstros raros foram mortos
Amulet of Yendor obtained	Amuleto de Yendor adquirido
Amulet of Yendor obtained by Warrior, Mage, Rogue & Huntress	Amuleto de Yendor obtido por Guerreiro, Mago, Ladrão & Caçadora
3 potions cooked	3 poções realizadas
6 potions cooked	6 poções realizadas
9 potions cooked	9 poções realizadas
12 potions cooked	12 poções realizadas
Level completed without killing any monsters	Level concluído sem matar nenhum monstro
Monster killed by a Grim weapon	Monstro morto por uma arma Cruel
6 piranhas killed	6 piranhas mortas
5 monsters killed at nighttime	5 monstros mortos durante a noite
10 games played	10 jogos iniciados
100 games played	100 jogos iniciados
500 games played	500 jogos iniciados
2000 games played	2000 jogos iniciados
Happy end	Final Feliz
Challenge won	Desafio Vencido
Thanks for your support!	Obrigado pelo seu apoio!
On diet	Em dieta
Faith is my armor	A fé é minha armadura
Pharmacophobia	Medo de Agulhas
Barren land	Terra estéril
Swarm intelligence	Inteligência coletiva
Into darkness	Nas trevas
Forbidden runes	Runas proibidas
Well of Health	Poço de Vida
Well of Awareness	Poço de Consciência
Well of Transmutation	Poço de Transmutação
Sacrificial chamber	Câmara de Sacrifício
Garden	Jardim
Animated statue	Estátua Viva
Sad ghost	Fantasma Triste
Old wandmaker	Velho Fabricante de Varinhas
Troll blacksmith	Troll Ferreiro
Ambitious imp	Diabinho Ambicioso
Killed by %1$s on level %2$d	Morto por %1$s no nível %2$d
Killed by your own %1$s on level %2$d	Morto por você mesmo %1$s no nível %2$d
Killed by the %1$s on level %2$d	Morto por %1$s no nível %2$d
Killed by an explosion of a bomb on level %d	Morto pela explosão de uma bomba no nível %d
Killed by discharge of %1$s on level %2$d	Morto por descarga de %1$s no nível %2$d
Burned to death on level %d	Queimou até a morte no nível %d
Starved to death on level %d	Passou fome até a morte no nível %d
Died from poison on level %d	Morreu por envenenamento no nível %d
Died from toxic gas on level %d	Morreu por gás tóxico no nível %d
Bled to death on level %d	Sangrou até a morte no nível %d
Killed by a caustic ooze on level %d	Morreu com lodo tóxico no nível %d
Fell to death on level %d	Morreu caindo no nível %d
Obtained the Amulet of Yendor	Você conquistou o Amuleto de Yendor
OK, a deal is a deal, dat's what I can do for you: I can reforge 2 items and turn them into one of a better quality.	Ok, negócios são negócios, então o que eu posso fazer por você é reforjar 2 itens e transformá-los em um de melhor qualidade.
Select an item to reforge	Selecione um item para reforjar
Reforge them	Reforjar
Potions	Poções
Scrolls	Pergaminhos
Which way will you follow?	Qual caminho você vai seguir?
I'll decide later	Vou decidir mais tarde
Do you want to respec into %s?	Você quer re-especializar o(a) %s?
Yes, I want to respec	Sim, eu quero re-especializar
Maybe later	Talvez mais tarde
Mastery	Mestre
ERROR	ERRO
Settings	Configurações
Start New Game	Iniciar Novo Jogo
Main Menu	Menu Principal
Exit Game	Sair do Jogo
Return to Game	Voltar ao Jogo
Experience	Experiência
Catalogus	Catálogo
Oh yes! You are my hero!\nRegarding your reward, I don't have cash with me right now, but I have something better for you. This is my family heirloom ring: my granddad took it off a dead paladin's finger.	Ah, Ohhh! Você é meu herói!\nVou te dar uma recompensa, mas eu não tenho dinheiro comigo agora.\n\nEspere!! Eu tenho algo melhor para você. Este meu anel é herança de família: meu avô tirou-o do dedo de um paladino morto.
Take the ring	Pegue o Anel
There is nothing here.	Não há nada aqui!
Chest	Baú
Locked chest	Baú Trancado
Crystal chest	Baú de Cristal
Tomb	Tumba
Skeletal remains	Restos de Esqueletos
You won't know what's inside until you open it!	Você não vai saber o que há dentro até abri-lo!
 But to open it you need a golden key.	 Mas, para abri-lo você precisa de uma chave de ouro.
You can see %s inside, but to open the chest you need a golden key.	Você pode ver dentro do %s, mas para abrir o baú você precisa de uma chave de ouro.
This ancient tomb may contain something useful, but its owner will most certainly object to checking.	Esta antiga tumba pode conter algo de útil, mas seu dono certamente vai opor-se à verificação.
This is all that's left from one of your predecessors. Maybe it's worth checking for any valuables.	Isso é tudo o que resta de um de seus antecessores. Talvez vale a pena verificar se há algo.
Journal	Diário
Languages	Idiomas
Unable to load additional information	Não foi possível carregar informações adicionais
Items	Itens
Badges	Medalhas
Challenges	Desafios
Health	Vida
Strength	Força
Game Duration	Duração Jogo
Maximum Depth	Profund. máxima
Mobs Killed	Mobs Mortos
Gold Collected	Ouro Coletado
Food Eaten	Comida Usada
Potions Cooked	Poções Feitas
Ankhs Used	Ankhs Usados
You died, but you were given another chance to win this dungeon. Will you take it?	Você morreu, porém ainda há esperanças e você recebeu uma nova chance de continuar. Deseja Continuar?
Yes, I will fight!	Sim, eu vou lutar!
No, I give up	Não, eu desisto.
Ghost's weapon	Arma do Fantasma
Ghost's armor	Armadura do Fantasma
Farewell, adventurer!	Adeus, aventureiro!
+	+
-	-
Default Zoom	Zoom Default
Scale up UI	Menu Maior
Immersive mode	Modo Imersivo
Language	Idioma
Music	Música
Sound FX	Efeitos Sonoros
Brightness	Brilho
Second quickslot	Segundo QuickSlot
Switch to portrait	Mudar para Retrato
Switch to landscape	Mudar para Paisagem
The Dungeon lies right beneath the City, its upper levels actually constitute the City's sewer system. Being nominally a part of the City, these levels are not that dangerous. No one will call it a safe place, but at least you won't need to deal with evil magic here.	O Calabouço situa-se abaixo da cidade e seus níveis superiores constituem, na verdade, o sistema de esgoto da cidade. Sendo teoricamente uma parte da cidade, estes níveis não são perigosos. Ninguém vai chamá-lo de um lugar seguro, mas pelo menos você não vai precisar lidar com magia negra aqui.
Many years ago an underground prison was built here for the most dangerous criminals. At the time it seemed like a very clever idea, because this place indeed was very hard to escape. But soon dark miasma started to permeate from below, driving prisoners and guards insane. In the end the prison was abandoned, though some convicts were left locked up here.	Muitos anos atrás, uma prisão subterrânea foi construída aqui para os criminosos mais perigosos. Na época parecia uma ideia muito inteligente já que era praticamente impossível fugir. Mas logo veio a Peste Negra, deixando os prisioneiros e guardas Loucos. No final, a prisão foi abandonada, apesar de alguns presos ficaram trancados aqui.
Dwarven Metropolis was once the greatest of dwarven city-states. In its heyday the mechanized army of dwarves has successfully repelled the invasion of the old god and his demon army. But it is said, that the returning warriors have brought seeds of corruption with them, and that victory was the beginning of the end for the underground kingdom.	Dwarven Metropolis já foi a maior cidade-estado dos anões. Em seu auge o exército mecanizado de anões repeliu com sucesso a invasão dos antigos deuses e seu exército de demônios. Mas dizem que os guerreiros que retornam trouxeram sementes de corrupção com eles, e que a vitória foi o começo do fim para o reino subterrâneo.
In the past these levels were the outskirts of Metropolis. After the costly victory in the war with the old god dwarves were too weakened to clear them of remaining demons. Gradually demons have tightened their grip on this place and now it's called Demon Halls.\n\nVery few adventurers have ever descended this far...	No passado, estes níveis eram os arredores de Metropolis. Após a vitória cara da guerra com os antigos deuses, os anões estavam muito fracos para eliminá-los dos demônios restantes. Aos poucos, os demônios aumentaram seu controle sobre esse lugar e agora é chamado Demon Halls.\n\nMuitos poucos aventureiros já desceram até aqui...
FOR SALE: %1$s - %2$dg	PARA VENDA: %1$s - %2$dg
Buy for %dg	Compre por %dg
Sell for %dg	Venda por %dg
Sell 1 for %dg	Venda 1 por %dg
Sell all for %dg	Venda tudo por %dg
You've sold your %1$s for %2$dg	Você vendeu seu %1$s por %2$dg
You've bought %1$s for %2$dg	Você comprou %1$s por %2$dg
Oh, I see you have succeeded! I do hope it hasn't troubled you too much. As I promised, you can choose one of my high quality wands.	Oh, eu vejo que você conseguiu! Eu espero que não tenha incomodado muito. Como eu prometi, você pode escolher uma das minhas varinhas de alta qualidade.
Battle wand	Varinha de Batalha
Non-battle wand	Varinha não de Batalha
Good luck in your quest, %s!	Boa sorte em sua busca, %s!
Select an item for the quickslot	Selecione um item para o QuickSlot
DROP	LARGAR
THROW	JOGAR
Your pack is too full for the %s	Sua mochila está muito cheia para %s
Choose direction of throw	Escolha a direção para jogar
Because of frequent use, your %s has broken.	Por causa do uso freqüente, seu %s quebrou.
Because of frequent use, your %s is going to break soon.	Por causa do uso freqüente, seu %s vai quebrar em breve.
EQUIP	EQUIPAR
UNEQUIP	DESEQUIPAR
You can't remove cursed %s!	Você não pode remover %s amaldiçoado!
Amulet of Yendor	Amuleto de Yendor
END THE GAME	FIM DO JOGO
The Amulet of Yendor is the most powerful known artifact of unknown origin. It is said that the amulet is able to fulfill any wish if its owner's will-power is strong enough to "persuade" it to do it.	O Amuleto de Yendor é o mais poderoso artefato conhecido de origem desconhecida. Diz-se que o amuleto é capaz de cumprir qualquer desejo se a força de vontade do seu dono é forte o suficiente para "convencer" a fazê-lo.
Ankh	Ankh
The ancient symbol of immortality grants an ability to return to life after death. Upon resurrection all non-equipped items are lost.	O antigo símbolo da imortalidade concede uma capacidade de voltar à vida após a morte. Após a ressurreição todos os itens não equipados são perdidos.
armor kit	kit armadura
Using this kit of small tools and materials anybody can transform any armor into an "epic armor", which will keep all properties of the original armor, but will also provide its wearer a special ability depending on his class. No skills in tailoring, leatherworking or blacksmithing are required.	Usando este kit de pequenas ferramentas e materiais qualquer um pode transformar qualquer armadura em uma "Armadura Épica", que irá manter todas as propriedades da armadura original e também irá fornecer seu portador uma habilidade especial conforme sua classe. Nenhuma habilidade em costura, trabalho do couro ou de ferreiro são necessárias.
Select an armor to upgrade	Selecione uma armadura para atualizar
you applied the armor kit to upgrade your %s	você aplicou o kit armadura para atualizar seu %s
bomb	bomba
This is a relatively small bomb, filled with black powder. Conveniently, its fuse is lit automatically when the bomb is thrown.	Esta é uma bomba relativamente pequena, cheia de pó preto. Convenientemente, seu estopim acende automaticamente quando a bomba é jogada.
You killed yourself with a bomb...	Você se matou com a bomba...
dewdrop	gota de orvalho
A crystal clear dewdrop.	Uma gota cristalina.
dew vial	frasco de orvalho
You can store excess dew in this tiny vessel for drinking it later. If the vial is full, in a moment of deadly peril the dew will be consumed automatically.	Você pode armazenar o excesso de orvalho neste pequeno vaso para beber mais tarde. Se o frasco estiver cheio, em um momento de perigo mortal o orvalho será consumido automaticamente.
The dew vial was emptied to heal your wounds.	O frasco de orvalho foi esvaziado para curar suas feridas.
You collected a dewdrop into your dew vial.	Você coletou uma gota de orvalho em seu frasco de orvalho.
Your dew vial is full!	Seu frasco de orvalho está cheio!
Your dew vial is empty!	Seu frasco de orvalho está vazio!
This is a mimic!	Isto é uma imitação!
honeypot	pote de mel
SHATTER	QUEBRAR
There is not much honey in this small honeypot, but there is a golden bee there and it doesn't want to leave it.	Não há muito mel neste pequeno pote, mas existe uma abelha dourada lá dentro e ela não quer sair.
gold	ouro
Collect gold coins to spend them later in a shop.	Colete moedas de ouro para gastá-las mais tarde em uma loja.
A pile of %d gold coins.	Uma pilha de %d moedas de ouro.
One gold coin.	Uma moeda de ouro.
you wince as your grip involuntarily tightens around your %s	você estremece com a aderência involuntária reforçando seu %s
lloyd's beacon	Farol Lloyd
SET	DEFINIR
RETURN	RETORNAR
Lloyd's beacon is an intricate magic device, that allows you to return to a place you have already been.	O Farol Lloyd é um dispositivo mágico complicado, que lhe permite voltar a um lugar que você já esteve.
Strong magic aura of this place prevents you from using the lloyd's beacon!	Uma forte aura de magia impede você de usar o Farol Lloyd.
Psychic aura of neighboring creatures doesn't allow you to use the lloyd's beacon at this moment.	A aura psíquica de criaturas vizinhas impede você de usar o Farol Lloyd.
The lloyd's beacon is successfully set at your current location, now you can return here anytime.	O Farol Lloyd definiu com sucesso sua posição atual, agora você poderá retornar aqui a qualquer momento.
\n\nThis beacon was set somewhere on the level %d of Pixel Dungeon.	\n\nEste Farol foi definido em algum lugar do nível %d de Pixel Dungeon.
Tome of Mastery	Livro Mestre
Tome of Remastery	Livro Mestre - Releitura
This worn leather book is not that thick, but you feel somehow, that you can gather a lot from it. Remember though that reading this tome may require some time.	Este livro de couro desgastado é muito grosso, mas você se sente de alguma forma, que você pode descobrir muito, lendo ele. Lembre-se que a leitura deste livro pode exigir algum tempo.
You can't read while blinded	Você não pode ler enquanto estiver cego
You have chosen the way of the %s!	Você escolheu o caminho do %s!
torch	tocha
LIGHT	LUZ
It's an indispensable item in The Demon Halls, which are notorious for their poor ambient lighting.	É um item indispensável no The Demon Halls, que são notórios por sua falta de iluminação ambiente.
weightstone	pedra de amolar
APPLY	APLICAR
Using a weightstone, you can balance your melee weapon to increase its speed or accuracy.	Usando uma pedra de amolar você pode balancear uma arma corpo a corpo para aumentar sua velocidade ou precisão.
Select a weapon to balance	Escolha uma arma para balancear
you balanced your %s to make it faster	você balanceou %s para torná-la mais rápida
you balanced your %s to make it more accurate	você balanceou %s para torná-la mais precisa
How would you like to balance your %s?	Como você gostaria de balancear a %s?
For speed	Para velocidade
For accuracy	Para precisão
Never mind	Não importa
PLANT	PLANTAR
Throw this seed to the place where you want to grow %1$s.\n\n%2$s	Jogue a semente de %1$s no lugar que você deseja planta-la.\n\n%2$s
seed of %s	Semente de %s
Dreamweed	planta da confusão
Upon touching a Dreamweed it secretes a glittering cloud of confusing gas.	Ela secreta uma nuvem brilhante de gás da confusão.
Earthroot	planta da armadura
When a creature touches an Earthroot, its roots create a kind of natural armor around it.	Quando uma criatura toca uma planta da armadura, suas raízes criam uma espécie de armadura natural ao seu redor.
Herbal armor	Armadura da Natureza
Fadeleaf	planta de teleporte
Touching a Fadeleaf will teleport any creature to a random place on the current level.	Tocar uma planta de teleporte irá teleportar qualquer criatura para um lugar aleatório no nível atual.
Firebloom	planta de fogo
When something touches a Firebloom, it bursts into flames.	Quando algo toca uma planta de fogo, ele explode em chamas.
Icecap	planta de gelo
Upon touching an Icecap excretes a pollen, which freezes everything in its vicinity.	Ao tocar uma planta de gelo, ela excreta um pólen, que congela tudo em sua vizinhança.
Berries of this shrub taste like sweet, sweet death.	Berries deste arbusto tem gosto de doce, doce morte.
The seed emits a roar that echoes throughout the dungeon!	A semente emite um rugido que ecoa em todo o calabouço!
Sorrowmoss	planta do veneno
A Sorrowmoss is a flower (not a moss) with razor-sharp petals, coated with a deadly venom.	A planta do veneno é uma flor (não é um musgo) com afiadas pétalas, revestidas com um veneno mortal.
Sungrass	planta da vida
Sungrass is renowned for its sap's healing properties.	A planta da vida é conhecida por propriedades curativas da sua seiva.
Herbal healing	Cura da Natureza
your %s constricts around you painfully	seu %s se contrai em torno de você dolorosamente
Interaction of different types of magic has erased the glyph on this armor!	Interação de diferentes tipos de magia apagaram o hieróglifo desta armadura!
\n\nThis %1$s provides damage absorption up to "%2$d"  points per attack.	\n\nEsta %1$s concede até "%2$d" pontos de absorção de danos por ataque.
\n\nBecause of your inadequate strength your movement speed and defense skill is decreased. 	\n\nPor causa de sua força inadequada, sua velocidade de movimento e habilidade de defesa será diminuída.
\n\nBecause of your inadequate strength wearing this armor will decrease your movement speed and defense skill.	\n\nPor causa de sua força inadequada, vestindo esta armadura irá diminuir a sua velocidade de movimento e habilidade de defesa.
\n\nTypical %1$s provides damage absorption up to %2$d points per attack and requires %3$d points of strength.	\n\nUm típico %1$s fornece absorção de danos de até %2$d pontos por ataque e precisa de %3$d pontos de força. 
Probably this armor is too heavy for you.	Provavelmente, esta armadura é pesada demais para você.
\n\nYou are wearing the %1$s%2$s.	\n\nVocê está vestindo a %1$s%2$s.
\n\nYou can feel a malevolent magic lurking within the %s.	\n\nVocê pode sentir a magia maléfica escondida dentro do %s.
The thing looks awesome!	A coisa parece incrível!
Your health is too low!	Sua vida está muito baixa!
You need to be wearing this armor to use its special power!	Você precisa estar vestindo esta armadura para usar seu poder especial!
cloth armor	armadura de pano
This lightweight armor offers basic protection.	Esta armadura leve oferece proteção básica.
huntress cloak	capa de caçadora
A huntress in such cloak can create a fan of spectral blades. Each of these blades will target a single enemy in the huntress's field of view, inflicting damage depending on her currently equipped melee weapon.	Uma caçadora nesse manto pode criar um redemoinho de lâminas espectrais. Cada uma dessas lâminas terá como alvo um único inimigo no campo de vista da caçadora, causando dano dependendo sua arma atualmente equipada.
SPECTRAL BLADES	SPECTRO DE BLADES
No enemies in sight	Sem inimigos à vista
Only huntresses can use this armor!	Só caçadoras podem usar esta armadura!
leather armor	armadura de couro
Armor made from tanned monster hide. Not as light as cloth armor but provides better protection.	Armadura feita de couro de monstro. Não é tão leve como armadura de pano, mas oferece uma proteção melhor.
mage robe	robe de mago
Wearing this gorgeous robe, a mage can cast a spell of molten earth: all the enemies in his field of view will be set on fire and unable to move at the same time.	Ao usar este lindo robe, um mago pode lançar um feitiço de terra derretida: todos os inimigos em seu campo de visão serão incendiados e incapazes de se mover ao mesmo tempo.
MOLTEN EARTH	TERRA DERRETIDA
Only mages can use this armor!	Apenas magos podem usar essa armadura!
mail armor	armadura de malha
Interlocking metal links make for a tough but flexible suit of armor.	Elos entrelaçados de metal podem criar uma armadura resistente e flexível.
plate armor	armadura de placa
