You now have %s	Zebrałeś %s
There is something else here	Tu jeszcze coś jest
This chest is locked and you don't have matching key	Ta skrzynia jest zamknięta, a ty nie posiadasz pasującego klucza
You don't have a matching key	Nie masz pasującego klucza
You noticed something	Dostrzegłeś coś
search	przeszukujesz
You catch fire!	Palisz się!
You are paralyzed!	Jesteś sparaliżowany!
You are poisoned!	Jesteś otruty!
Caustic ooze eats your flesh. Wash away it!	Żrąca substancja pożera twe ciało. Zmyj to w wodzie!
You can't move!	Nie możesz się ruszyć!
You feel weakened!	Czujesz się osłabiony!
You are blinded!	Jesteś oślepiony!
You become furious!	Stałeś się wściekły!
furious	Furia!
You are charmed!	Zostałeś zauroczony!
You are crippled!	Jesteś spowolniony!
You are bleeding!	Krwawisz!
Everything is spinning around you!	Wszystko kręci się wokół ciebie!
warrior	Wojownik
mage	Mag
rogue	Złodziej
huntress	Łowczyni
Warriors start with 11 points of Strength.	Wojownicy zaczyna z 11-stoma punktami Siły
Warriors start with a unique short sword. This sword can be later "reforged" to upgrade another melee weapon.	Wojownicy zaczyna z unikalnym krótkim mieczem. Potem ten miecz może zostać "przekuty" by wzmocnić inną broń białą.
Warriors are less proficient with missile weapons.	Wojownicy nie radzą sobie z bronią dystansową.
Any piece of food restores some health when eaten.	Każde zjedzone pożywienie przywraca trochę zdrowia.
Potions of Strength are identified from the beginning.	Mikstura Siły jest zidentyfikowana na samym początku.
Mages start with a unique Wand of Magic Missile. This wand can be later "disenchanted" to upgrade another wand.	Magowie zaczynają z unikalnym Kosturem Magicznego Pocisku. Potem taki kostur może zostać "wyładowany" by wzmocnić inny kostur.
Mages recharge their wands faster.	Magowie szybciej ładują swe kostury.
When eaten, any piece of food restores 1 charge for all wands in the inventory.	Każde zjedzone pożywienie przywraca 1 ładunek wszystkim kosturom w ekwipunku.
Mages can use wands as a melee weapon.	Magowie mogą używać kostury do walki wręcz.
Scrolls of Identify are identified from the beginning.	Zwój Identyfikacji jest zidentyfikowany na samym początku.
Rogues start with a Ring of Shadows+1.	Złodzieje zaczynają z Pierścieniem Cieni+1
Rogues identify a type of a ring on equipping it.	Złodzieje identyfikują pierścień natychmiast po założeniu.
Rogues are proficient with light armor, dodging better while wearing one.	Złodzieje są biegli w posługiwaniu się lekkim pancerzem i lepiej unikają ataki wrogów jeśli takowy noszą
Rogues are proficient in detecting hidden doors and traps.	Złodzieje są biegli w odkrywaniu ukrytych przejść i pułapek.
Rogues can go without food longer.	Złodzieje wytrzymują dłużej bez jedzenia
Scrolls of Magic Mapping are identified from the beginning.	Zwoje Magicznej Mapy są zidentyfikowane na samym początku.
Huntresses start with 15 points of Health.	Łowczynie zaczynają z 15-stoma punktami Życia.
Huntresses start with a unique upgradeable boomerang.	Łowczynie zaczynają z unikatowym bumerangiem, który można ulepszać.
Huntresses are proficient with missile weapons and get a damage bonus for excessive strength when using them.	Łowczynie są biegłe w używaniu broni dystansowych i otrzymują bonus do obrażeń od nadmiernej Siły kiedy je używają. 
Huntresses gain more health from dewdrops.	Łowczynie otrzymują więcej życia z Kropel Rosy .
Huntresses sense neighboring monsters even if they are hidden behind obstacles.	Łowczynie mogą wykryć sąsiednie potwory, nawet jeśli chowają się za przeszkodą.
gladiator	gladiator
berserker	berserker
When severely wounded, the _Berserker_ enters a state of wild fury significantly increasing his damage output.	Kiedy _Berserker_ zostaje ciężko ranny wkracza w stan dzikiej furii zadając dodatkowe obrażenia wrogom.
warlock	Czarnoksiężnik
After killing an enemy the _Warlock_ consumes its soul. It heals his wounds and satisfies his hunger.	Po zabiciu wroga _Czarnoksiężnik_ pożera jego duszę. Leczy ona jego rany i syci jego głód.
battlemage	Mag Bitewny
When fighting with a wand in his hands, the _Battlemage_ inflicts additional damage depending on the current number of charges. Every successful hit restores 1 charge to this wand.	Kiedy _Mag Bitewny_ walczy wręcz za pomocą kostura zadaje dodatkowe obrażenia zależne od posiadanych ładunków. Ponadto każdy udany atak przywraca 1 ładunek jego kosturowi.
assassin	zabójca
When performing a surprise attack, the _Assassin_ inflicts additional damage to his target.	Atakując z ukrycia _Zabójca_ zadaje dodatkowe obrażenia swej ofierze
freerunner	sprinter
The _Freerunner_ can move almost twice faster, than most of the monsters. When he is running, the Freerunner is much harder to hit. For that he must be unencumbered and not starving.	_Sprinter_ przemieszcza się prawie dwa razy szybciej niż większość potworów. Kiedy biegnie, Sprinter jest znacznie trudniejszy do trafienia. Żeby otrzymać te bonusy, musi być nieotoczony i nie może konać z głodu.
sniper	snajper
_Snipers_ are able to detect weak points in an enemy's armor, effectively ignoring it when using a missile weapon.	_Snajperzy_ mogą wykryć słabe punkty w opancerzeniu wroga, skutecznie ignorując go za pomocą broni dystansowej.
warden	Strażniczka
Having a strong connection with forces of nature gives _Wardens_ an ability to gather dewdrops and seeds from plants. Also trampling a high grass grants them a temporary armor buff.	_Strażniczki_ czują silną więź z mocami natury. Fakt ten pozwala im na częstsze pozyskiwanie Kropel Rosy i nasion z roślin. Ponadto, chodzenie po wysokiej trawie daje im tymczasową premię do pancerza.
Badge endorsed: %s	Odznaka zatwierdzona: %s
New super badge: %s	Nowa Super Odznaka: %s
New badge: %s	Nowa Odznaka: %s
10 enemies slain	10 wrogów zabitych
50 enemies slain	50 wrogów zabitych
150 enemies slain	150 wrogów zabitych
250 enemies slain	250 wrogów zabitych
100 gold collected	100 zebranego złota
500 gold collected	500 zebranego złota
2500 gold collected	2500 zebranego złota
7500 gold collected	7500 zebranego złota
Level 6 reached	Poziom 6 osiągnięty
Level 12 reached	Poziom 12 osiągnięty
Level 18 reached	Poziom 18 osiągnięty
Level 24 reached	Pziom 24 osiągnięty
All potions identified	Wszystkie mikstury zidentyfikowane
All scrolls identified	Wszystkie zwoje zidentyfikowane
All rings identified	Wszystkie pierścienie zidentyfikowane"
All wands identified	Wszystkie różdżki zidentyfikowane"
All potions, scrolls, rings & wands identified	Wszystkie mikstury, pierścienie & różdżki zidentyfikowane
All bags bought	Kupiono każdą torbę
Death from fire	Śmierć przez spalenie
Death from poison	Śmierć przez zatrucie
Death from toxic gas	Śmierć spowodowana toksycznym gazem
Death from hunger	Śmierć przez zagłodzenie
Death from an enchantment	Śmierć dzięki glifowi
Death from falling down	Śmierć przez upadek
Death from fire, poison, toxic gas & hunger	Śmierć przez ogień, truciznę, toksyczny gaz & i głód
1st boss slain	1-wszy Boss zabity
2nd boss slain	2-gi Boss zabity
3rd boss slain	3-eci Boss Zabity
4th boss slain	4-rty Boss Zabity
1st boss slain by Warrior, Mage, Rogue & Huntress	1-wszy Boss zabity przez Wojownika, Maga, Złodzieja & i Łowczynię
3rd boss slain by Gladiator, Berserker, Warlock, Battlemage, Freerunner, Assassin, Sniper & Warden	3-ci Boss zabity przez Gladiatora, Berserkera, Czarnoksiężnika, Maga Bitewnego, Sprintera, Zabójcę, Snajpera & i Strażniczkę
Ring of Haggler obtained	Pierścień Szantażu zdobyty
Ring of Thorns obtained	Pierścień kolców zdobyty
13 points of Strength attained	Zdobyto 13 punktów siły
15 points of Strength attained	Zdobyto 15 punktów siły
17 points of Strength attained	Zdobyto 17 punktów siły
19 points of Strength attained	Zdobyto 19 punktów siły
10 pieces of food eaten	10 kawałków jedzenia zjedzone
20 pieces of food eaten	20 kawałków jedzenia zjedzone
30 pieces of food eaten	30 kawałków jedzenia zjedzone
40 pieces of food eaten	40 kawałków jedzenia zjedzone
Item of level 3 acquired	Pozyskano przedmiot 3-ciego poziomu
Item of level 6 acquired	Pozyskano przedmiot 6-stego poziomu
Item of level 9 acquired	Pozyskano przedmiot 9-tego poziomu
Item of level 12 acquired	Pozyskano przedmiot 12-tego poziomu
All rare monsters slain	Wszystkie unikatowe potwory zabite
Amulet of Yendor obtained	Amulet Yendora zdobyty
Amulet of Yendor obtained by Warrior, Mage, Rogue & Huntress	Amulet Yendora zdobyty przez Wojownika, Maga, Złodzieja  & i Łowczynię
7-hit combo	Kombinacja 7 uderzeń
3 potions cooked	Zrobiono 3 mikstury
6 potions cooked	Zrobiono 6 mikstur
9 potions cooked	Zrobiono 9 mikstur
12 potions cooked	Zrobiono 12 mikstur
Level completed without killing any monsters	Poziom ukończony bez zabijania potworów
Monster killed by a Grim weapon	Potwór zabity Śmiertelną bronią
6 piranhas killed	Zabito 6 piranii
5 monsters killed at nighttime	Zabito 5 potworów podczas nocy
10 games played	Rozegrano 10 gier
100 games played	Rozegrano 100 gier
500 games played	Rozegrano 500 gier
2000 games played	Rozegrano 2000 gier!
Happy end	Szczęśliwe zakończenie
Challenge won	Wyzwanie wygrane
Thanks for your support!	Dziękuję za wsparcie!
On diet	Na diecie
Faith is my armor	Ma wiara, mą zbroją
Pharmacophobia	Farmakofobia
Barren land	Jałowa ziemia
Swarm intelligence	Zbiorowa jaźń
Into darkness	W ciemność
Forbidden runes	Zakazane runy
Well of Health	Studnia Zdrowia
Well of Awareness	Studnia Świadomości
Well of Transmutation	Studnia Transmutacji
Sacrificial chamber	Ofiarnym Komora
Garden	Ogród
Animated statue	Żywy posąg
Sad ghost	Smutny duch
Old wandmaker	Stary Kosturnik
Troll blacksmith	Kowal Trolli
Ambitious imp	Chochlik Ambitny
Killed by %1$s on level %2$d	Zabity przez %1$s na poziomie %2$d
Killed by your own %1$s on level %2$d	Zabity przez siebie %1$s na poziomie %2$d
Killed by the %1$s on level %2$d	Zabity przez %1$s na poziomie %2$d
Killed by an explosion of a bomb on level %d	Zabity przez wybuch bomby na poziomie %d
Killed by discharge of %1$s on level %2$d	Zabity przez porażenie %1$s na poziomie %2$d
Burned to death on level %d	Spalony żywcem na poziomie %d
Starved to death on level %d	Zagłodzony na śmierć na poziomie %d
Died from poison on level %d	Śmierć przez zatrucie na poziomie %d
Died from toxic gas on level %d	Zabity przez toksyczny gaz na poziomie %d
Bled to death on level %d	Wykrwawił się na śmierć na poziomie %d
Killed by a caustic ooze on level %d	Zabity przez żrący śluz na poziomie %d
Fell to death on level %d	Śmierć przez upadek na poziomie %d
Obtained the Amulet of Yendor	Uzyskano Amulet Yendora
OK, a deal is a deal, dat's what I can do for you: I can reforge 2 items and turn them into one of a better quality.	Dobra, umowa to umowa, oto co mogę dla ciebie zrobić: Mogę przekuć 2 przedmioty w jeden znacznie lepszej jakości
Select an item to reforge	Wybierz przedmiot do przekucia
Reforge them	Przekuj przedmioty
Potions	Mikstury
Scrolls	Zwoje
Which way will you follow?	Którą ścieżkę obierzesz?
I'll decide later	Zdecyduję później
Do you want to respec into %s?	Chcesz respec %s?
Yes, I want to respec	Tak, chcę respec
Maybe later	Może później
Mastery	Mistrzostwo
ERROR	BŁĄD
Settings	Opcje
Rankings	Rankingi
Start New Game	Zacznij nową grę
Main Menu	Menu Główne
Exit Game	Wyjście z gry
Return to Game	Wróc do Gry
Buffs	Efekty
Experience	Doświadczenie
Catalogus	Katalog
Oh yes! You are my hero!\nRegarding your reward, I don't have cash with me right now, but I have something better for you. This is my family heirloom ring: my granddad took it off a dead paladin's finger.	O tak! Jesteś moim bohaterem!\nA teraz kwestia twojej nagrody. Nie mam pieniędzy by ci zapłacić, ale mam coś lepszego. To mój pierścień rodowy: mój dziadek zdjął go z palca martwego paladyna.
Take the ring	Weź pierścień
There is nothing here.	Tutaj nic nie ma
Chest	Skrzynia
Locked chest	Zamknięta skrzynia
Crystal chest	Kryształowa skrzynia
Tomb	Grobowiec
Skeletal remains	Kościane szczątki
You won't know what's inside until you open it!	Nie dowiesz się co jest w środku, dopóki tego nie otworzysz!
 But to open it you need a golden key.	Ale by to otworzyć potrzebujesz złotego klucza.
You can see %s inside, but to open the chest you need a golden key.	Możesz dostrzec %s wewnątrz skrzyni, ale by ją otworzyć potrzebujesz złotego klucza.
This ancient tomb may contain something useful, but its owner will most certainly object to checking.	Ten starożytny grobowiec może zawierać coś przydatnego, ale właściciel będzie zdecydowanie niezadowolony z naruszenia jego spoczynku.
This is all that's left from one of your predecessors. Maybe it's worth checking for any valuables.	To wszystko co zostało z jednego z twoich poprzedników. Może warto jest zbadać te szczątki w poszukiwaniu cennych rzeczy.
Journal	Dziennik
Languages	Języki
Unable to load additional information	Nie można załadować dodatkowych informacji
Stats	Statystyki
Items	Przedmioty
Badges	Odznaki
Level %1$d %2$s	Poziom %1$d %2$s
Challenges	Wyzwania
Health	Zdrowie
Strength	Siła
Game Duration	Czas Gry
Maximum Depth	Maksymalna głębokość
Mobs Killed	Zabite Potwory
Gold Collected	Zebrane Złoto
Food Eaten	Zjedzone pożywienie
Potions Cooked	Przyrządzone Mikstury
Ankhs Used	Użyte Ankh
You died, but you were given another chance to win this dungeon. Will you take it?	Zginąłeś, ale otrzymałeś drugą szansę by przeciwstawić się Lochowi. Wykorzystasz ją?
Yes, I will fight!	Tak, będę walczyć!
No, I give up	Nie, poddaję się
Ghost's weapon	Broń ducha
Ghost's armor	Zbroja Ducha
Farewell, adventurer!	Żegnaj, przygód!
+	+
-	-
Default Zoom	Domyślne zbliżenie
Scale up UI	Skalowanie UI
Immersive mode	Tryb immersyjny 
Language	Język
Music	Muzyka
Sound FX	Odgłosy
Brightness	Jasność
Second quickslot	Drugi quickslota
Switch to portrait	Przełącz do widoku "portretowego" 
Switch to landscape	Przełącz do widoku panoramicznego 
The Dungeon lies right beneath the City, its upper levels actually constitute the City's sewer system. Being nominally a part of the City, these levels are not that dangerous. No one will call it a safe place, but at least you won't need to deal with evil magic here.	Loch znajduje się zaraz pod Miastem, jego wyższe poziomy aktualnie stanowią miejski system kanalizacyjny. Będąc częścią Miasta, te poziomy nie są aż tak niebezpieczne. Nikt nie nazwie ich bezpiecznym miejscem, ale przynajmniej nie musisz tutaj stawać w szranki ze złą magią.
Many years ago an underground prison was built here for the most dangerous criminals. At the time it seemed like a very clever idea, because this place indeed was very hard to escape. But soon dark miasma started to permeate from below, driving prisoners and guards insane. In the end the prison was abandoned, though some convicts were left locked up here.	Wiele lat temu podziemne więzienie zostało tutaj wybudowane by więzić tutaj najbardziej niebezpiecznych kryminalistów. Wtedy wydawało się to bardzo sprytnym pomysłem, ponieważ z tego miejsca było faktycznie trudno uciec. Jednak wkrótce mroczny miazmat zaczął wydostawać się z niższych poziomów, doprowadzając więźniów i strażników do szaleństwa. W końcu więzienie zostało opuszczone, jednak niektórzy zostali tutaj uwięzieni na zawsze.
Dwarven Metropolis was once the greatest of dwarven city-states. In its heyday the mechanized army of dwarves has successfully repelled the invasion of the old god and his demon army. But it is said, that the returning warriors have brought seeds of corruption with them, and that victory was the beginning of the end for the underground kingdom.	Metropolia Krasnoludów była kiedyś największym z krasnoludzkich państw-miast. W latach świetności, zmechanizowana armia krasnoludów skutecznie powstrzymała inwazję Prastarego Boga i jego armii demonów. Ale według legend, powracający wojownicy przywiedli ze sobą nasiona spaczenia, a ich zwycięstwo było początkiem końca podziemnego królestwa.
In the past these levels were the outskirts of Metropolis. After the costly victory in the war with the old god dwarves were too weakened to clear them of remaining demons. Gradually demons have tightened their grip on this place and now it's called Demon Halls.\n\nVery few adventurers have ever descended this far...	W przeszłości te poziomy były przedmieściami Metropolii. Po kosztownym zwycięstwie w wojnie przeciwko Prastaremu Bogowi, krasnoludy były zbyt słabe by oczyścić je z demonicznego plugastwa. Ostatecznie demony zacisnęły swe szpony na tym miejscu i teraz nazywa się ono Demonicznymi Korytarzami. \n\nBardzo niewielu poszukiwaczy przygód dotarło aż tak daleko...
FOR SALE: %1$s - %2$dg	WYPRZEDAŻ: %1$s - %2$dg
Buy for %dg	Kup za %dg
Sell for %dg	Sprzedaj za %dg
Sell 1 for %dg	Sprzedaj 1 za %dg
Sell all for %dg	Sprzedaj wszystko za %dg
You've sold your %1$s for %2$dg	Sprzedałes %1$s za %2$dg
You've bought %1$s for %2$dg	Kupiłeś %1$s za %2$dg
Oh, I see you have succeeded! I do hope it hasn't troubled you too much. As I promised, you can choose one of my high quality wands.	Och, widzę, że ci się udało! Mam nadzieję, że nie zdobycie tego nie przysporzyło ci wielu kłopotów. Jak obiecałem, możesz wybrać jeden z moich wysokiej jakości kosturów.
Battle wand	Bojowy kostur
Non-battle wand	Nie-Bojowy kostur
Good luck in your quest, %s!	Powodzenia w twej misji, %s!
Select an item for the quickslot	Wybierz przedmiot, który chcesz przyporządkować do quickslota
DROP	ZOSTAW
THROW	RZUĆ
Your pack is too full for the %s	Nie masz dość miejsca w plecaku by wziąć %s
Choose direction of throw	Wybierz kierunek rzutu
Because of frequent use, your %s has broken.	Z powodu częstego stosowania, twój %s złamał.
Because of frequent use, your %s is going to break soon.	Z powodu częstego stosowania, twój %s ma zamiar złamać szybko.
EQUIP	ZAŁÓŻ
UNEQUIP	ZDEJMIJ
You can't remove cursed %s!	%s to przeklęty przedmiot i nie możesz go zostawić!
Amulet of Yendor	Amulet Yendora
END THE GAME	SKOŃCZ GRĘ
The Amulet of Yendor is the most powerful known artifact of unknown origin. It is said that the amulet is able to fulfill any wish if its owner's will-power is strong enough to "persuade" it to do it.	Amulet Yendora to najpotężniejszy znany artefakt niewiadomego pochodzenia. Mówi się, że amulet może spełnić każde życzenie jego właściciela, oczywiście jeśli jego siła woli jest na tyle potężna by "przekonać" artefakt do współpracy.
Ankh	Ankh
The ancient symbol of immortality grants an ability to return to life after death. Upon resurrection all non-equipped items are lost.	Starożytny symbol nieśmiertelności daje możliwość zmartwychwstania po zgonie. Po wskrzeszeniu, wszystkie przedmioty, które nie są wyposażone zostaną utracone.
armor kit	zestaw narzędzi płatnerskich
Using this kit of small tools and materials anybody can transform any armor into an "epic armor", which will keep all properties of the original armor, but will also provide its wearer a special ability depending on his class. No skills in tailoring, leatherworking or blacksmithing are required.	Używając tego zestawu małych narzędzi i materiałów, każdy może przemienić jakąkolwiek zbroję w "epicką zbroję", która zachowa właściwości oryginalnego pancerza, ale też zapewni specjalną zdolność zależną od klasy postaci. Żadne umiejętności krawiectwa, garbowania skóry lub kowalstwa nie są wymagane.
Select an armor to upgrade	Wybierz pancerz do ulepszenia
you applied the armor kit to upgrade your %s	%s została ulepszona dzięki zestawowi narzędzi
bomb	bomba
This is a relatively small bomb, filled with black powder. Conveniently, its fuse is lit automatically when the bomb is thrown.	Jest to stosunkowo małe bomb wypełnione czarnym proszku. Wygodnie, jej bezpiecznik świeci się automatycznie, gdy rzuca bomby.
You killed yourself with a bomb...	Zabiłeś się z bombą...
dewdrop	rosa
A crystal clear dewdrop.	Krystalicznie czysta rosa
dew vial	Flakonik na rosę
You can store excess dew in this tiny vessel for drinking it later. If the vial is full, in a moment of deadly peril the dew will be consumed automatically.	Możesz przechowywać nadmiar Rosy w tym małym słoiczku by wypić ją później. Kiedy flakonik jest pełny, w momencie otrzymania śmiertelnego ciosu zostanie zużyta automatycznie by uleczyć właściciela.
The dew vial was emptied to heal your wounds.	Flakonik został opróżniony by uleczyć twe rany.
You collected a dewdrop into your dew vial.	Zebrałeś Rosę do swego flakonika.
Your dew vial is full!	Twój flakonik Rosy jest pełny!
Your dew vial is empty!	Twój flakonik jest pusty!
This is a mimic!	To mimik!
honeypot	garnek miodu
SHATTER	ROZTRZASKAĆ
gold	złoto
Collect gold coins to spend them later in a shop.	Zbieraj złoto by potem móc wydać je w sklepie.
A pile of %d gold coins.	Stos %d złotych monet
One gold coin.	Jedna złota moneta.
you wince as your grip involuntarily tightens around your %s	stękasz z bólu kiedy twój chwyt zaciska się wokół %s
lloyd's beacon	Rdzeń Lloyda
SET	USTAW
RETURN	POWRÓT
Lloyd's beacon is an intricate magic device, that allows you to return to a place you have already been.	Rdzeń Lloyda to intrygujący magiczny przedmiot, który pozwala ci wrócić do miejsca, w którym poprzednio byłeś.
Strong magic aura of this place prevents you from using the lloyd's beacon!	Silna aura magiczna tego miejsca uniemożliwia ci używanie Rdzenia!
Psychic aura of neighboring creatures doesn't allow you to use the lloyd's beacon at this moment.	Psychiczna aura niedalekich potworów nie pozwala ci teraz użyć Rdzenia.
The lloyd's beacon is successfully set at your current location, now you can return here anytime.	Rdzeń Lloyda został pomyślnie ustawiony na twojej obecnej pozycji. Teraz możesz powrócić w to miejsce kiedy chcesz.
\n\nThis beacon was set somewhere on the level %d of Pixel Dungeon.	\n\nRdzeń został ustawiony na %d poziomie Pixel Dungeon.
Tome of Mastery	Książka Mistrzostwa
This worn leather book is not that thick, but you feel somehow, that you can gather a lot from it. Remember though that reading this tome may require some time.	Ta używana, skórzana książka nie jest aż tak gruba, ale czujesz jednak, że mógłbyś się z niej wiele nauczyć. Pamiętaj, że czytanie jej zajmie trochę czasu.
You can't read while blinded	Nie możesz czytać gdy jesteś oślepiony
You have chosen the way of the %s!	wybrałeś ścieżkę %s!
torch	Pochodnia
LIGHT	ZAPAL
It's an indispensable item in The Demon Halls, which are notorious for their poor ambient lighting.	Jest to nieodzowny przedmiot w Demonicznych Korytarzach, które są znane ze swego słabego oświetlenia.
weightstone	Kamień Balansu
APPLY	UŻYJ
Using a weightstone, you can balance your melee weapon to increase its speed or accuracy.	Ten dziwny kamień runiczny może "zbalansować" wagę broni, zwiększając jej szybkość lub celność.
Select a weapon to balance	Wybierz broń do zbalansowania
you balanced your %s to make it faster	%s został zbalansowany by uczynić go szybszym
you balanced your %s to make it more accurate	%s został zbalansowany by uczynić go celniejszym
How would you like to balance your %s?	Jak chcesz zbalansować twój %s?
For speed	Dla szybkości
For accuracy	Dla celności
Never mind	Nieważne
PLANT	ZASADŹ
Throw this seed to the place where you want to grow %1$s.\n\n%2$s	Rzuć nasieniem w miejsce, gdzie chcesz żeby wyrosła roślina: %1$s.\n\n%2$s
seed of %s	nasiono %s
Dreamweed	Senne Ziele
Upon touching a Dreamweed it secretes a glittering cloud of confusing gas.	Dotknięcie Sennego Ziela wyzwala migoczącą chmurę gazu, który ma właściwości narkotyzujące. Senne Ziele jest wykorzystywane jako środek nasenny lub narkotyk.
Earthroot	Ziemiokorzeń
When a creature touches an Earthroot, its roots create a kind of natural armor around it.	Kiedy istota dotknie Ziemiokorzenia, oplata ją grubymi korzeniami, tworząc coś na kształt naturalnego pancerza wokół niej.
Herbal armor	Zbroja Natury
Fadeleaf	Znikoliść
Touching a Fadeleaf will teleport any creature to a random place on the current level.	Sok ze Znikoliścia jest wykorzystywany przy tworzeniu teleportów, ponieważ powoduje on przemieszczenie w losowe miejsce. Oczywiście portale wykorzystują specjalnie przygotowany sok ze Znikoliścia, mogąc ukierunkować trasę teleportacji, lecz dzikie odmiany są niestabilne.
Firebloom	Ogniokwiat
When something touches a Firebloom, it bursts into flames.	Kiedy coś dotknie Ogniokwiatu, natychmiast staje w płomieniach.
Icecap	Lodokrzew
Upon touching an Icecap excretes a pollen, which freezes everything in its vicinity.	Dotknięty Lodokrzew wypuszcza magiczny pyłek, który zamraża wszystko czego się dotknie. Specjalnie przygotowane nasiona Lodokrzewu są często wykorzystywane przy produkcji napojów wyskokowych, ze względu na swe chłodzące właściwości.
Rotberry	Pętojagoda
Berries of this shrub taste like sweet, sweet death.	Jagody z tego krzewu smakują jak słodka, słodka śmierć.
The seed emits a roar that echoes throughout the dungeon!	Nasiono wyzwala ryk, który rozchodzi się echem po lochu!
Sorrowmoss	Jadomech
