You catch fire!	Тебя охватил огонь!
You are paralyzed!	Тебя парализовало!
You are poisoned!	Ты отравлен!
Caustic ooze eats your flesh. Wash away it!	Слизь разъедает твою плоть. Смой её!
You can't move!	Ты не можешь сдвинутся!
You feel weakened!	Тебя охватила слабость!
You are blinded!	Тебя ослепили!
You become furious!	Ты впал в ярость!
furious	яростный
You are charmed!	Ты зачарован!
You are crippled!	Ты получил травму!
You are bleeding!	У тебя кровотечение!
Everything is spinning around you!	У тебя кружится голова!
warrior	воин
mage	маг
rogue	разбойник
huntress	охотница
Warriors start with 11 points of Strength.	Воины начинают с 11 очками Силы.
Warriors start with a unique short sword. This sword can be later "reforged" to upgrade another melee weapon.	Воины начинают с уникальным коротким мечом. Который, в дальнейшем, можно "перековать" для улучшения другого оружия ближнего боя.
Warriors are less proficient with missile weapons.	Воины плохо приспособлены к оружию дальнего боя.
Any piece of food restores some health when eaten.	Во время еды Воин восстанавливает немного здоровья.
Potions of Strength are identified from the beginning.	Зелья Силы распознаны с самого начала.
Mages start with a unique Wand of Magic Missile. This wand can be later "disenchanted" to upgrade another wand.	Маги начинают с уникальной Палочкой Волшебных Снарядов. Которую, в дальнейшем, можно "развоплотить" для улучшения другой палочки.
Mages recharge their wands faster.	Маги быстрее восполняют заряды волшебных палочек.
When eaten, any piece of food restores 1 charge for all wands in the inventory.	Во время еды, любая пища восстанавливает 1 заряд, для каждой палочки в инвентаре.
Mages can use wands as a melee weapon.	Маги могут использовать волшебные палочки в ближнем бою.
Scrolls of Identify are identified from the beginning.	Свитки Опознания распознаны с самого начала.
Rogues start with a Ring of Shadows+1.	Разбойники начинают с Кольцом Теней+1.
Rogues identify a type of a ring on equipping it.	Разбойники распознают тип кольца при надевании.
Rogues are proficient with light armor, dodging better while wearing one.	Разбойники приспособлены к лёгкой броне, с ней они лучше уворачиваются от вражеских атак.
Rogues are proficient in detecting hidden doors and traps.	Разбойники хороши в поиске скрытых дверей и ловушек.
Rogues can go without food longer.	Разбойники могут дольше продержаться без еды.
Scrolls of Magic Mapping are identified from the beginning.	Свитки Волшебной Разметки распознаны с самого начала.
Huntresses start with 15 points of Health.	Охотницы начинают с 15 очками Здоровья.
Huntresses start with a unique upgradeable boomerang.	Охотницы начинают с уникальным улучшаемым бумерангом.
Huntresses are proficient with missile weapons and get a damage bonus for excessive strength when using them.	Охотницы хороши в обращении с оружием дальнего боя и получают бонус к урону за каждое очко Силы сверх требований этого оружия.
Huntresses gain more health from dewdrops.	Охотницы восстанавливают больше здоровья от капель росы.
Huntresses sense neighboring monsters even if they are hidden behind obstacles.	Охотницы чувствуют ближайших монстров даже если те скрыты за препятствиями.
gladiator	гладиатор
A successful attack with a melee weapon allows the _Gladiator_ to start a combo, in which every next successful hit inflicts more damage.	Успешная атака ближнего боя позволяет, _Гладиатору_ начать серию комбо-ударов, в течении которой каждое последующее попадание наносит больше урона.
berserker	берсерк
When severely wounded, the _Berserker_ enters a state of wild fury significantly increasing his damage output.	Будучи сильно раненым, _Берсерк_ впадает в состояние дикой ярости, значительно повышая его показатель урона.
warlock	чернокнижник
After killing an enemy the _Warlock_ consumes its soul. It heals his wounds and satisfies his hunger.	После убийства врага _Чернокнижник_ поглощает его душу. Излечивая себя и утоляя голод.
battlemage	боевой маг
When fighting with a wand in his hands, the _Battlemage_ inflicts additional damage depending on the current number of charges. Every successful hit restores 1 charge to this wand.	Сражаясь с палочкой в руках, _Боевой Маг_ наносит дополнительный урон в зависящий от количества оставшихся зарядов. Каждое успешное попадание восстанавливает 1 заряд этой палочки.
assassin	убийца
When performing a surprise attack, the _Assassin_ inflicts additional damage to his target.	При совершении неожиданной атаки, _Убийца_ наносит его цели дополнительный урон.
freerunner	бегун
The _Freerunner_ can move almost twice faster, than most of the monsters. When he is running, the Freerunner is much harder to hit. For that he must be unencumbered and not starving.	_Бегун_ двигается почти вдвое быстрее большинства монстров. В движущегося, _Бегуна_ труднее попасть. Но лишь в тех случаях когда он сыт и не перегружен.
sniper	снайпер
_Snipers_ are able to detect weak points in an enemy's armor, effectively ignoring it when using a missile weapon.	_Снайперы_ способны заметить прорехи в броне противника, практически игнорируя её при использовании оружия дальнего боя.
warden	Травница
Having a strong connection with forces of nature gives _Wardens_ an ability to gather dewdrops and seeds from plants. Also trampling a high grass grants them a temporary armor buff.	За счёт своей близости к природе, _Травница_ может лучше собирать капли росы и семена с растений. Также контакт с высокой травой даёт ей временный бонус к броне.
Badge endorsed: %s	Значок заработан: %s
New super badge: %s	Новый супер значок: %s
New badge: %s	Новый значок: %s
10 enemies slain	10 врагов побеждено
50 enemies slain	50 врагов побеждено
150 enemies slain	150 врагов побеждено
250 enemies slain	250 врагов побеждено
100 gold collected	100 золота собрано
500 gold collected	500 золота собрано
2500 gold collected	2500 золота собрано
7500 gold collected	7500 золота собрано
Level 6 reached	Уровень 6 достигнут
Level 12 reached	Уровень 12 достигнут
Level 18 reached	Уровень 18 достигнут
Level 24 reached	Уровень 24 достигнут
All potions identified	Все зелья распознаны
All scrolls identified	Все свитки распознаны
All rings identified	Все кольца распознаны"
All wands identified	Все палочки распознаны"
All potions, scrolls, rings & wands identified	Все зелья, свитки, кольца & палочки распознаны
All bags bought	Все сумки куплены
Death from fire	Погиб в огне
Death from poison	Погиб от яда
Death from toxic gas	Погиб от токсичного газа
Death from hunger	Погиб с голоду
Death from an enchantment	Погиб от чары
Death from falling down	Погиб от падения
Death from fire, poison, toxic gas & hunger	Погибал от огня, яда, токсичного газа & голода
1st boss slain	1-ый босс убит
2nd boss slain	2-ой босс убит
3rd boss slain	3-ий босс убит
4th boss slain	4-ый босс убит
1st boss slain by Warrior, Mage, Rogue & Huntress	1-ый босс убит Воином, Магом, Разбойником & Охотницей
3rd boss slain by Gladiator, Berserker, Warlock, Battlemage, Freerunner, Assassin, Sniper & Warden	Третий босс убит Гладиатором, Берсерком, Чернокнижником, Боевым Магом, Бегуном, Убийцей, Снайпером & Травницей
Ring of Haggler obtained	Кольцо Торгаша получено
Ring of Thorns obtained	Кольцо Шипов получено
13 points of Strength attained	13 очков Силы достигнуто
15 points of Strength attained	15 очков Силы достигнуто
17 points of Strength attained	17 очков Силы достигнуто
19 points of Strength attained	19 очков Силы достигнуто
10 pieces of food eaten	10 кусков пищи съедено
20 pieces of food eaten	20 кусков пищи съедено
30 pieces of food eaten	30 кусков пищи съедено
40 pieces of food eaten	40 кусков пищи съедено
Item of level 3 acquired	Получен предмет 3 уровня
Item of level 6 acquired	Получен предмет 6 уровня
Item of level 9 acquired	Получен предмет 9 уровня
Item of level 12 acquired	Получен предмет 12 уровня
All rare monsters slain	Все редкие монстры побеждены
Amulet of Yendor obtained	Амулет Эндора получен
Amulet of Yendor obtained by Warrior, Mage, Rogue & Huntress	Амулет Эндора получен Воином, Магом, Разбойником & Охотницей
7-hit combo	7 комбо ударов за серию
3 potions cooked	3 зелья изготовлено
6 potions cooked	6 зелий изготовлено
9 potions cooked	9 зелий изготовлено
12 potions cooked	12 зелий изготовлено
Level completed without killing any monsters	Прошёл уровень не убив ни одного монстра
Monster killed by a Grim weapon	Монстр убит Мрачным оружием
6 piranhas killed	6 пираний убито
5 monsters killed at nighttime	5 монстров убито ночью
10 games played	10 игр сыграно
100 games played	100 игр сыграно
500 games played	500 игр сыграно
2000 games played	2000 игр сыграно
Happy end	Счастливый конец
Challenge won	Испытание пройдено
Thanks for your support!	Спасибо за поддержку!
On diet	Без еды
Faith is my armor	Без брони
Pharmacophobia	Без зелий исцеления
Barren land	Без росы и семян
Swarm intelligence	Коллективный разум
Into darkness	Тьма
Forbidden runes	Запрещенные руны
Well of Health	Источник Исцеления
Well of Awareness	Источник Чутья
Well of Transmutation	Источник Трансмутации
Sacrificial chamber	Комната жертвоприношений
Garden	Сад
Animated statue	Ожившая статуя
Sad ghost	Печальный призрак
Old wandmaker	Старый мастер
Troll blacksmith	Тролль-кузнец
Ambitious imp	Амбициозный бес
Killed by %1$s on level %2$d	Убит монстром: %1$s, на уровне %2$d
Killed by your own %1$s on level %2$d	Убит собственной палочкой: %1$s, на уровне %2$d
Killed by the %1$s on level %2$d	Убит глифом: %1$s, на уровне %2$d
Killed by an explosion of a bomb on level %d	Погиб в результате взрыва бомбы на уровне %d
Killed by discharge of %1$s on level %2$d	Убит ловушкой: %1$s, на уровне %2$d
Burned to death on level %d	Сгорел живьём на уровне %d
Starved to death on level %d	Помер с голоду на уровне %d
Died from poison on level %d	Отравился на уровне %d
Died from toxic gas on level %d	Погиб от токсичного газа на уровне %d
Bled to death on level %d	Истёк кровью на уровне %d
Killed by a caustic ooze on level %d	Убит едкой слизью на уровне %d
Fell to death on level %d	Разбился насмерть об уровень %d
Obtained the Amulet of Yendor	Заполучил Амулет Эндора
OK, a deal is a deal, dat's what I can do for you: I can reforge 2 items and turn them into one of a better quality.	Окей, сделка есть сделка, расклад такой: я перекую тебе два предмета в один, но лучший качеством.
Select an item to reforge	Выбери предмет для перековки
Reforge them	Перековать
Potions	Зелья
Scrolls	Свитки
Which way will you follow?	Какой дорогой последуешь?
I'll decide later	Приму решение позже
Do you want to respec into %s?	Ты хочешь переучится на  класс %s?
Yes, I want to respec	Да, я хочу переучится
Maybe later	Может быть позже
Mastery	Мастерство
ERROR	ОШИБКА
Settings	Настройки
Rankings	Рекорды
Start New Game	Начать Новую Игру
Main Menu	Главное Меню
Exit Game	Выход игры
Return to Game	Вернутся в Игру
Buffs	Усиления
Experience	Опыт
Catalogus	Каталог
Oh yes! You are my hero!\nRegarding your reward, I don't have cash with me right now, but I have something better for you. This is my family heirloom ring: my granddad took it off a dead paladin's finger.	О, да! Ты мой герой!\nНа счёт награды, наличных у меня при себе нет, но я могу предложить кое-что получше. Это кольцо - моя семейная реликвия: мой дедуля снял его с пальца мёртвого паладина.
Take the ring	Взять кольцо
There is nothing here.	Здесь ничего нет.
Chest	Сундук
Locked chest	Запертый сундук
Crystal chest	Кристаллический сундук
Tomb	Гробница
Skeletal remains	Останки скелета
You won't know what's inside until you open it!	Ты не узнаешь, что внутри, пока не откроешь!
 But to open it you need a golden key.	 Но, чтобы открыть, тебе понадобится золотой ключ.
You can see %s inside, but to open the chest you need a golden key.	Внутри ты видишь предмет - %s, но чтобы открыть сундук понадобится золотой ключ.
This ancient tomb may contain something useful, but its owner will most certainly object to checking.	В этой древней гробнице может оказаться нечто полезное, но владелец вряд ли оценит твой энтузиазм.
This is all that's left from one of your predecessors. Maybe it's worth checking for any valuables.	Это всё что осталось от твоего предшественника. Пожалуй стоит обыскать на предмет ценностей.
Journal	Журнал
Languages	Языки
Unable to load additional information	Не удалось загрузить дополнительную информацию
Stats	Параметры
Items	Предметы
Badges	Значки
Level %1$d %2$s	Уровень %1$d %2$s
Challenges	Испытания
Health	Здоровье
Strength	Сила
Game Duration	Продолжительность Игры
Maximum Depth	Максимальная Глубина
Mobs Killed	Монстров Убито
Gold Collected	Золота Собрано
Food Eaten	Еды Употреблено
Potions Cooked	Зелий Сварено
Ankhs Used	Анхов Использовано
You died, but you were given another chance to win this dungeon. Will you take it?	Ты погиб, но тебе дарован ещё один шанс покорить подземелье. Воспользуешься ли ты им?
Yes, I will fight!	Да, я продолжу биться!
No, I give up	Нет, я сдаюсь
Ghost's weapon	Оружие призрака
Ghost's armor	Доспехи призрака
Farewell, adventurer!	Прощай, авантюрист!
+	+
-	-
Default Zoom	Масштаб по условию
Scale up UI	Маcштабировать ГУИ
Immersive mode	Режим "погружение"
Language	язык
Music	Музыка
Sound FX	Звуковые эффекты
Brightness	Яркость
Second quickslot	Второй квик-слот
Switch to portrait	Перейти в портретный режим
Switch to landscape	Перейти в альбомный режим
The Dungeon lies right beneath the City, its upper levels actually constitute the City's sewer system. Being nominally a part of the City, these levels are not that dangerous. No one will call it a safe place, but at least you won't need to deal with evil magic here.	Подземелье расположено точно под городом, верхние уровни фактически являются канализацией города. Будучи условно частью города, эти уровни не столь опасны. Конечно безопасными их тоже не назовёшь, но по крайней мере, здесь не приходится волноваться о зловещей магии.
Many years ago an underground prison was built here for the most dangerous criminals. At the time it seemed like a very clever idea, because this place indeed was very hard to escape. But soon dark miasma started to permeate from below, driving prisoners and guards insane. In the end the prison was abandoned, though some convicts were left locked up here.	Много лет назад на этом месте возвели подземную тюрьму для содержания опаснейших преступников. Тогда это оказалось весьма недурственной идеей, поскольку побег оттуда был воистину проблематичен. Но вскоре чёрные испарения стали сочиться из глубин, лишая рассудка стражников и заключённых. В конце концов тюрьму забросили, оставив некоторых заключённых взаперти.
The caves, which stretch down under the abandoned prison, are sparsely populated. They lie too deep to be exploited by the City and they are too poor in minerals to interest the dwarves. In the past there was a trade outpost somewhere here on the route between these two states, but it has perished since the decline of Dwarven Metropolis. Only omnipresent gnolls and subterranean animals dwell here now.	Пещеры, протянувшиеся под тюрьмой, вряд ли можно назвать обитаемыми. Они слишком глубоко, вне досягаемости Города и слишком бедны минералами, чтобы заинтересовать дворфов. В прошлом здесь располагалась торговая точка, на пути соединяющим две стороны, но она сгинула вместе с падением Дворфийской Метрополии. Теперь здесь есть лишь вездесущие гноллы и подземные твари.
Dwarven Metropolis was once the greatest of dwarven city-states. In its heyday the mechanized army of dwarves has successfully repelled the invasion of the old god and his demon army. But it is said, that the returning warriors have brought seeds of corruption with them, and that victory was the beginning of the end for the underground kingdom.	Дворфийская Метрополия была когда-то величайшим городом-государством подземного народа. В дни его расцвета механизированная армия дворфов смогла отбиться от вторжения старого бога и его армии демонов. Говорится, что вернувшиеся воины несли с собой семя разрушения, и что эта победа лишь ознаменовала кончину подземного царства.
In the past these levels were the outskirts of Metropolis. After the costly victory in the war with the old god dwarves were too weakened to clear them of remaining demons. Gradually demons have tightened their grip on this place and now it's called Demon Halls.\n\nVery few adventurers have ever descended this far...	В прошлом эти уровни считались задворками Метрополии. Победа над старым богом далась дворфам дорогой ценой, и они были не в силах зачистить местность от оставшихся демонов. Со временем демоны овладели этими местом, теперь оно зовётся Чертогом Демонов.\n\nЛишь немногие путешественники заходили так далеко...
FOR SALE: %1$s - %2$dg	В ПРОДАЖЕ: %1$s - %2$dg
Buy for %dg	Купить за %dg
Sell for %dg	Продать за %dg
Sell 1 for %dg	Продать 1 за %dg
Sell all for %dg	Продать все за %dg
You've sold your %1$s for %2$dg	Ты продал %1$s за %2$dg
You've bought %1$s for %2$dg	Ты купил %1$s за %2$dg
Oh, I see you have succeeded! I do hope it hasn't troubled you too much. As I promised, you can choose one of my high quality wands.	О, я вижу ты преуспел! Надеюсь это не доставило тебе особых хлопот. Как обещано, ты волен выбрать одну из моих лучших палочек.
Battle wand	Боевая палочка
Non-battle wand	Не боевая палочка
Good luck in your quest, %s!	Удачи тебе в твоих свершениях, %s!
Select an item for the quickslot	Выбери предмет для быстрой ячейки
smth	предмет
DROP	ВЫКИНУТЬ
THROW	МЕТНУТЬ
Your pack is too full for the %s	У тебя нету места для предмета %s
Choose direction of throw	Выбери направление броска
Because of frequent use, your %s has broken.	Из-за частого применения твой предмет %s сломался.
Because of frequent use, your %s is going to break soon.	Из-за частого применения твой предмет %s скоро сломается.
EQUIP	НАДЕТЬ
UNEQUIP	СНЯТЬ
You can't remove cursed %s!	Ты не можешь снять проклятый предмет %s!
Amulet of Yendor	Амулет Эндора
END THE GAME	ЗАВЕРШИТЬ ИГРУ
The Amulet of Yendor is the most powerful known artifact of unknown origin. It is said that the amulet is able to fulfill any wish if its owner's will-power is strong enough to "persuade" it to do it.	Амулет Эндора, могущественнейший артефакт, неведомого происхождения. Считается, что он может исполнить любое желание, если воля его обладателя достаточно сильна, для того чтобы "убедить" амулет.
Ankh	Анх
The ancient symbol of immortality grants an ability to return to life after death. Upon resurrection all non-equipped items are lost.	Древний символ бессмертия дарующий возможность вернутся к жизни после смерти. При воскрешении все не надетые вещи теряются.
armor kit	инструменты
Using this kit of small tools and materials anybody can transform any armor into an "epic armor", which will keep all properties of the original armor, but will also provide its wearer a special ability depending on his class. No skills in tailoring, leatherworking or blacksmithing are required.	Используя этот набор маленьких инструментов и материалов любой способен превратить броню в "эпическую броню", сохраняя свойства прежней брони, но при этом давая носителю особую способность в завиости от класса персонажа. Не требует навыков вышивания, кожевника или кузница.
Select an armor to upgrade	Выбери броню для улучшения
you applied the armor kit to upgrade your %s	ты применил инструменты для улучшения предмета %s
bomb	бомбить
This is a relatively small bomb, filled with black powder. Conveniently, its fuse is lit automatically when the bomb is thrown.	Это относительно небольшая бомба, наполненный черным порохом. Удобно, его предохранитель горит автоматически, когда бомба брошена.
You killed yourself with a bomb...	Ты убил себя с бомбой...
dewdrop	капля росы
A crystal clear dewdrop.	Кристально чистая капля росы.
dew vial	флакончик росы
You can store excess dew in this tiny vessel for drinking it later. If the vial is full, in a moment of deadly peril the dew will be consumed automatically.	Ты можешь сохранить лишнюю росу, поместив её в этот флакончик. Если он полон, в момент смертельной опасности, роса будет употреблена автоматически.
The dew vial was emptied to heal your wounds.	Ты опустошил флакончик росы чтобы залечить раны.
You collected a dewdrop into your dew vial.	Ты собрал капельку росы в свой флакончик росы.
Your dew vial is full!	Флакончик росы заполнен!
Your dew vial is empty!	Флакончик росы пуст!
This is a mimic!	Это мимик!
honeypot	горшок меда
SHATTER	РАЗРУШАТЬ
There is not much honey in this small honeypot, but there is a golden bee there and it doesn't want to leave it.	Существует не так много меда в этой маленькой приманки, но есть золотое пчелы там и он не хочет, чтобы оставить его.
gold	золото
Collect gold coins to spend them later in a shop.	Собирай золотые монеты, чтобы позже торговать в магазине.
A pile of %d gold coins.	Горсть из %d золотых монет.
One gold coin.	Одна золотая монетка.
you wince as your grip involuntarily tightens around your %s	ты не в силах разжать пальцы охватившие %s
lloyd's beacon	маяк Ллойда
SET	УСТАНОВКА
RETURN	ВОЗВРАТ
Lloyd's beacon is an intricate magic device, that allows you to return to a place you have already been.	Маяк Ллойда это интерактивное волшебное устройство, которое позволят вернутся в место где ты уже был.
Strong magic aura of this place prevents you from using the lloyd's beacon!	Могучая магическая аура этого места не позволяет использовать маяк Ллойда!
Psychic aura of neighboring creatures doesn't allow you to use the lloyd's beacon at this moment.	Психическая аура ближайших существ не позволяет тебе использовать маяк Ллойда сейчас.
The lloyd's beacon is successfully set at your current location, now you can return here anytime.	Маяк Ллойда успешно установлен на твоё текущее положение, теперь ты можешь вернуться сюда в любое время.
\n\nThis beacon was set somewhere on the level %d of Pixel Dungeon.	\n\nЭтот маяк был установлен где-то на %d уровне Pixel Dungeon.
Tome of Mastery	Том Мастерства
Tome of Remastery	Том Переобучения
This worn leather book is not that thick, but you feel somehow, that you can gather a lot from it. Remember though that reading this tome may require some time.	Эта изношенная кожаная книга не так уж велика, но ты почему-то уверен, что она многому тебя научит. Но помни, чтение этого тома требует времени.
You can't read while blinded	Нельзя читать будучи ослеплённым
You have chosen the way of the %s!	Теперь ты %s!
torch	факел
LIGHT	ЗАЖЕЧЬ
It's an indispensable item in The Demon Halls, which are notorious for their poor ambient lighting.	Это незаменимая вещь в Чертогах Демонов, известных своим скудным освящением.
weightstone	грузило
APPLY	ПРИМЕНИТЬ
Using a weightstone, you can balance your melee weapon to increase its speed or accuracy.	При помощи грузила ты можешь сбалансировать ближнее оружие, увеличивая его скорость и меткость.
Select a weapon to balance	Выбери оружие для балансировки
you balanced your %s to make it faster	ты сбалансировал предмет %s сделав его быстрее
you balanced your %s to make it more accurate	ты сбалансировал предмет %s сделав его точнее
How would you like to balance your %s?	Как ты хочешь сбалансировать предмет %s?
For speed	На скорость
For accuracy	На меткость
Never mind	Забудь об этом
PLANT	ПОСАДИТЬ
Throw this seed to the place where you want to grow %1$s.\n\n%2$s	Посади эти семена в то место где ты хочешь вырастить %1$s.\n\n%2$s
seed of %s	семена растения %s
Dreamweed	Дурман-трава
Upon touching a Dreamweed it secretes a glittering cloud of confusing gas.	При прикосновении Дурман-трава испускает сияющее облачко ошеломляющего газа.
Earthroot	Земляной Корень
When a creature touches an Earthroot, its roots create a kind of natural armor around it.	Когда существо касается Земляного Корня, его окутывает природная броня.
Herbal armor	Растительная броня
Fadeleaf	Бледнолист
Touching a Fadeleaf will teleport any creature to a random place on the current level.	Касание Бледнолиста телепортирует любое существо в случайную точку текущего уровня.
Firebloom	Огнецвет
When something touches a Firebloom, it bursts into flames.	Всё, что касается Огнецвета, охватывается огнём.
Icecap	Ледовик
Upon touching an Icecap excretes a pollen, which freezes everything in its vicinity.	При касании Ледовик испускает пыльцу, которая замораживает всё на своём пути.
Rotberry	Гниловика
Berries of this shrub taste like sweet, sweet death.	Ягоды с этого куста имеют сладкий привкус смерти.
The seed emits a roar that echoes throughout the dungeon!	Семя издаёт рёв, эхом проносящийся по подземелью!
Sorrowmoss	Грустномох
A Sorrowmoss is a flower (not a moss) with razor-sharp petals, coated with a deadly venom.	Грустномох это цветок (а не мох) с лепестками острыми как бритва, покрытыми смертельным ядом.
Sungrass	Солнечник
Sungrass is renowned for its sap's healing properties.	Солнечник славится целебными свойствами своего сока.
Herbal healing	Растительное исцеление
your %s constricts around you painfully	%s болезненно впивается в твою кожу
Interaction of different types of magic has erased the glyph on this armor!	Взаимодействие несовместимых типов магии стёрли глиф с этой брони!
\n\nThis %1$s provides damage absorption up to "%2$d"  points per attack.	%1$s обеспечивает поглощение урона вплоть до "%2$d" очков за удар.
\n\nBecause of your inadequate strength your movement speed and defense skill is decreased. 	\n\nИз-за недостаточной силы твоя скорость передвижения и навык защиты понизились. 
\n\nBecause of your inadequate strength wearing this armor will decrease your movement speed and defense skill.	\n\nИз-за недостаточной силы ношение этой брони понизит твою скорость передвижения и навык защиты.
\n\nTypical %1$s provides damage absorption up to %2$d points per attack and requires %3$d points of strength.	\n\nКак правило %1$s обеспечивает поглощение урона вплоть до %2$d очков за удар и требует %3$d очков силы.
Probably this armor is too heavy for you.	Судя по всему эта броня слишком тяжела для тебя.
\n\nYou are wearing the %1$s%2$s.	\n\nТы носишь предмет %1$s%2$s.
\n\nYou can feel a malevolent magic lurking within the %s.	\n\nТы чувствуешь зловещую силу затаившуюся в предмете %s.
The thing looks awesome!	Вот это вещь!
Your health is too low!	У тебя слишком мало здоровья!
You need to be wearing this armor to use its special power!	Чтобы использовать особые свойства этой брони, её надо надеть!
cloth armor	тканевый доспех
This lightweight armor offers basic protection.	Эта лёгкая броня обеспечивает простейшую защиту.
huntress cloak	охотничий плащ
A huntress in such cloak can create a fan of spectral blades. Each of these blades will target a single enemy in the huntress's field of view, inflicting damage depending on her currently equipped melee weapon.	Подобный плащ позволяет охотнице выпустить веер призрачных клинков. Каждое из этих лезвий устремится к одной из целей находящихся в поле зрения охотницы, нанося урон зависящий от используемого оружия ближнего боя.
SPECTRAL BLADES	ПРИЗРАЧНЫЕ КЛИНКИ
No enemies in sight	Нету видимых целей
